,budget,company,gross,name,rating,released,score,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,title,genres_edited,production_countries_edited,keywords_edited,year_released,budget_norm,score_norm,votes_norm
1749,65000000,Other,32061555,Mr. Magorium's Wonder Emporium,G,16.11.2007 00:00,6.2,37538,Zach Helm,2007,0,-0.506745308,-50,FALSE,2284,tt0457419,Mr. Magorium's Wonder Emporium,Mr. Magorium's Wonder Emporium,Comedy,"CA, US","magic, fantasy, darkness, toy, sell, faith, puppet, wizardry, toy shop, rescue, aftercreditsstinger, piano",2007,1.4857868728813335,-0.09086526546149003,-0.32090100441496083
1750,6000000,Other,20146,Wind Chill,R,3.08.2007 00:00,5.9,18857,Joe Gangemi,2007,0,-0.996642333,-100,FALSE,14223,tt0486051,Wind Chill,Wind Chill,"Drama, Horror, Thriller","CA, GB, US","terror, winter, paranoia, cold, supernatural, snow, student, crash",2007,-1.0014907597768146,-0.443027844211537,-0.6431755932692269
1751,2000000,Other,958961,Diary of the Dead,R,22.02.2008 00:00,5.7,42332,George A. Romero,2007,0,-0.5205195,-50,FALSE,13025,tt0848557,Diary of the Dead,Diary of the Dead,"Horror, Action, Science Fiction",US,"zombie, found footage",2008,-1.1701197518214348,-0.6778028967115687,-0.23819748859849746
1752,16000000,Screen Gems,35374833,The Messengers,PG-13,2.02.2007 00:00,5.4,35022,Mark Wheaton,2007,1,1.210927063,120,FALSE,9966,tt0425430,The Messengers,The Messengers,"Mystery, Thriller, Horror",US,"kitchen, north dakota, little boy, rural setting, moving, heavy rain, face slap, sunflower, child murder, raven, death threat, filicide, animated title sequence",2007,-0.579918279665264,-1.0299654754616157,-0.364305686474665
1753,35000000,Warner Bros.,43799818,License to Wed,PG-13,3.07.2007 00:00,5.3,33769,Kim Barker,2007,1,0.251423371,30,FALSE,2959,tt0762114,License to Wed,License to Wed,Comedy,"AU, US","new love, ten commandments, bride, bridegroom, marriage, relation, partnership, civil registry office, priest, wedding, church",2007,0.22106943254668185,-1.147353001711632,-0.3859217701872283
1754,12000000,Metro-Goldwyn-Mayer (MGM),3950294,Charlie Bartlett,R,22.02.2008 00:00,7.0,58595,Gustin Nash,2007,0,-0.670808833,-70,FALSE,8669,tt0423977,Charlie Bartlett,Charlie Bartlett,"Comedy, Drama",US,"depression, suicide attempt, medicine, new love, drug addiction, private school, girlfriend, advice, cleverness, high school, toilet, school performance, drama, independent film, teenage crush, psychiatrist, school bus",2008,-0.7485472717098842,0.8482349445386357,0.042363061614924216
1755,20000000,Other,18882880,Georgia Rule,R,11.05.2007 00:00,5.9,21482,Mark Andrus,2007,0,-0.055856,-10,FALSE,13159,tt0791304,Georgia Rule,Georgia Rule,"Comedy, Drama, Romance",US,"grandmother granddaughter relationship, promiscuity, mother daughter relationship, rural setting, summer, teenager, veterinary clinic, rebellious teenager",2007,-0.4112892876206439,-0.443027844211537,-0.5978905016926278
1756,100000000,Warner Bros.,72006777,Fred Claus,PG,9.11.2007 00:00,5.6,33861,Dan Fogelman,2007,0,-0.27993223,-30,FALSE,5375,tt0486583,Fred Claus,Fred Claus,"Action, Comedy, Drama",US,"holiday, brother brother relationship, elves, santa claus, sleigh, earth, gift, reindeer, snow, north pole, christmas",2007,2.96129055327176,-0.795190422961585,-0.3843346355491151
1757,10000000,Other,31339647,Daddy's Little Girls,PG-13,14.02.2007 00:00,5.5,6254,Tyler Perry,2007,1,2.1339647,210,FALSE,16555,tt0778661,Daddy's Little Girls,Daddy's Little Girls,"Comedy, Drama, Romance",US,"atlanta, garage, drug dealer, lawyer, single father",2007,-0.8328617677321943,-0.9125779492116004,-0.8605957872272761
1758,3800000,Other,48034,Sukiyaki Western Django,R,15.09.2007 00:00,6.3,13379,Takashi Miike,2007,0,-0.987359474,-100,FALSE,13637,tt0906665,Sukiyaki Western Django,Sukiyaki Western Django,"Adventure, Action, Comedy, Western, Thriller",JP,"samurai, remake, pistol",2007,-1.0942367054013555,0.026522260788525286,-0.7376791100907927
1759,28000000,Other,49631958,Are We Done Yet?,PG,4.04.2007 00:00,4.0,16749,Hank Nelken,2007,1,0.772569929,80,FALSE,10172,tt0422774,Are We Done Yet?,Are We Done Yet?,"Comedy, Family, Drama",US,"house, moving in, renovation",2007,-0.07403130353140347,-2.6733908429618363,-0.6795416782381682
1760,16000000,DreamWorks,3287315,Things We Lost in the Fire,R,19.10.2007 00:00,7.2,25351,Allan Loeb,2007,0,-0.794542813,-80,FALSE,3877,tt0469623,Things We Lost in the Fire,Things We Lost in the Fire,Drama,US,"sadness, loss of father, junkie, luxury, heroin, beauty, charity, funeral, widow, loss of husband, ersatz, best friend, woman director",2007,-0.579918279665264,1.0830099970386673,-0.5311445895745851
1761,16000000,Other,9176787,A Mighty Heart,R,22.06.2007 00:00,6.7,24917,John Orloff,2007,0,-0.426450813,-40,FALSE,1988,tt0829459,A Mighty Heart,A Mighty Heart,"Drama, Thriller","FR, GB, PK, US","terror, journalism, new love, sadness, fbi, despair, hostage drama, support, hope, friendship, faith, loss, pakistan, murder, independent film, pregnancy",2007,-0.579918279665264,0.49607236578858865,-0.5386317247152494
1762,20000000,Other,13349251,The Comebacks,PG-13,19.10.2007 00:00,4.2,10302,Ed Yeager,2007,0,-0.33253745,-30,FALSE,10759,tt0790804,The Comebacks,The Comebacks,Comedy,US,"baseball, baseball bat, sport, coach",2007,-0.4112892876206439,-2.438615790461805,-0.7907618631502958
1763,11000000,Other,121994,Reservation Road,R,22.08.2008 00:00,6.7,19672,John Burnham Schwartz,2007,0,-0.988909636,-100,FALSE,8954,tt0831884,Reservation Road,Reservation Road,"Drama, Crime, Thriller",US,"loss of son, sense of guilt, baseball, sadness, dying and death, funeral, police, klienten, obsequies, revenge, lawyer, family, car",2008,-0.7907045197210393,0.49607236578858865,-0.629115650551159
1764,3750000,Other,128092,Hounddog,R,22.01.2007 00:00,6.3,5408,Deborah Kampmeier,2007,0,-0.965842133,-100,FALSE,14882,tt0415856,Hounddog,Hounddog,"Drama, Family",US,"independent film, woman director",2007,-1.0963445678019135,0.026522260788525286,-0.8751905253125344
1765,2600000,Other,50000,Timber Falls,R,23.05.2008 00:00,5.3,5236,Dan Kay,2007,0,-0.980769231,-100,FALSE,8875,tt0857295,Timber Falls,Timber Falls,"Horror, Thriller",US,"fanatic, forest, west virginia, suspense",2008,-1.1448254030147418,-1.147353001711632,-0.8781577770272677
1766,13000000,Other,49121934,This Christmas,PG-13,21.11.2007 00:00,6.2,7027,Preston A. Whitmore II,2007,1,2.778610308,280,FALSE,15250,tt0937375,This Christmas,This Christmas,"Comedy, Drama",US,"drama, family, family holiday, family feud",2007,-0.7063900236987292,-0.09086526546149003,-0.8472604059744338
1767,15000000,Metro-Goldwyn-Mayer (MGM),3525161,Blood and Chocolate,PG-13,26.01.2007 00:00,5.5,15964,Ehren Kruger,2007,0,-0.764989267,-80,FALSE,10075,tt0397044,Blood and Chocolate,Blood and Chocolate,"Drama, Fantasy, Horror, Romance","RO, DE, GB, US","chocolate, werewolf, woman director, interspecies romance, animal horror, based on young adult novel",2007,-0.622075527676419,-0.9125779492116004,-0.6930840770525036
1768,3500000,Other,3735303,Then She Found Me,R,9.05.2008 00:00,6.0,8895,Alice Arlen,2007,1,0.067229429,10,FALSE,13196,tt0455805,Then She Found Me,Then She Found Me,"Comedy, Drama, Romance",US,woman director,2008,-1.106883879804702,-0.3256403179615217,-0.815034672235353
1769,10000000,Other,25775,The Air I Breathe,R,17.10.2008 00:00,6.9,32130,Jieho Lee,2007,0,-0.9974225,-100,FALSE,13641,tt0485851,The Air I Breathe,The Air I Breathe,"Drama, Action, Thriller, Crime","MX, US","corruption, horse race, suicide attempt, kidnapping, death of a friend, gambling debts, death of a child, murder, fate, gangster, existence",2008,-0.8328617677321943,0.7308474182886203,-0.41419691879448395
1770,6000000,Other,712391,Rocket Science,R,28.09.2007 00:00,6.7,12086,Jeffrey Blitz,2007,0,-0.881268167,-90,FALSE,13068,tt0477078,Rocket Science,Rocket Science,"Comedy, Drama",US,independent film,2007,-1.0014907597768146,0.49607236578858865,-0.7599852523416661
1771,45000000,Twentieth Century Fox Film Corporation,8791738,The Seeker: The Dark Is Rising,PG,5.10.2007 00:00,4.8,13682,John Hodge,2007,0,-0.804628044,-80,FALSE,2274,tt0484562,The Seeker: The Dark Is Rising,The Seeker: The Dark Is Rising,"Adventure, Drama, Fantasy, Family, Thriller",US,"fight, dynasty, chosen one, earth, immortality, bad power, good vs evil, based on young adult novel",2007,0.6426419126582323,-1.7342906329617107,-0.7324519166630938
1772,10000000,Twentieth Century Fox Film Corporation,20342161,Reno 911!: Miami,R,23.02.2007 00:00,5.9,24543,Robert Ben Garant,2007,1,1.0342161,100,FALSE,10090,tt0499554,Reno 911!: Miami,Reno 911!: Miami,"Action, Adventure, Comedy, Crime",US,"sex, terrorist, beach, nudity, police, parody, attack, shootout, mockumentary, explosion, drug",2007,-0.8328617677321943,-0.443027844211537,-0.5450837720484488
1773,55000000,Warner Bros.,5755286,Lucky You,PG-13,4.05.2007 00:00,5.9,18870,Eric Roth,2007,0,-0.895358436,-90,FALSE,1950,tt0338216,Lucky You,Lucky You,"Drama, Romance",US,"poker, sport, las vegas",2007,1.064214392769783,-0.443027844211537,-0.6429513242442761
1774,85000000,Universal Pictures,75754670,Hellboy II: The Golden Army,PG-13,11.07.2008 00:00,7.0,221241,Guillermo del Toro,2008,0,-0.108768588,-10,FALSE,11253,tt0411477,Hellboy II: The Golden Army,Hellboy II: The Golden Army,"Adventure, Fantasy, Science Fiction","DE, US","auction, northern ireland, resignation, superhero, rebellion, violence, spear, cut arm, split screen, superhero team, arm ripped off, super villain, remorse, self exile, vanishing figure, father son conflict",2008,2.328931833104434,0.8482349445386357,2.848244587164465
1775,25000000,Columbia Pictures,48237389,The House Bunny,PG-13,22.08.2008 00:00,5.5,68405,Karen McCullah,2008,1,0.92949556,90,FALSE,12620,tt0852713,The House Bunny,The House Bunny,"Romance, Comedy",US,"virgin, nudity, college, costume, yoga, bikini, party, playboy, jail, sorority, pregnancy, model, car wash, fraternity, pledge",2008,-0.20050304756486861,-0.9125779492116004,0.21159991813547188
1776,52000000,Universal Pictures,144130063,Mamma Mia!,PG-13,18.07.2008 00:00,6.4,157292,Catherine Johnson,2008,1,1.771731981,180,FALSE,11631,tt0795421,Mamma Mia!,Mamma Mia!,"Comedy, Romance","DE, GB, US","single parent, greece, musical, daughter, single, mother daughter relationship, duringcreditsstinger, woman director",2008,0.9377426487363176,0.14390978703854165,1.745030750504679
1777,65000000,Columbia Pictures,100468793,Step Brothers,R,25.07.2008 00:00,6.9,227558,Will Ferrell,2008,1,0.545673738,50,FALSE,12133,tt0838283,Step Brothers,Step Brothers,Comedy,US,"becoming an adult, autonomy, childhood trauma, hostility, step brother, slacker, man child, aftercreditsstinger, duringcreditsstinger",2008,1.4857868728813335,0.7308474182886203,2.9572220818270845
1778,35000000,Columbia Pictures,81159365,21,PG-13,28.03.2008 00:00,6.8,201705,Peter Steinfeld,2008,1,1.318839,130,FALSE,8065,tt0478087,21,21,"Drama, Crime",US,"gambling, card game, professor, harvard university, cohabitant, college, girlfriend, studies, dormitory, friendship, blackjack",2008,0.22106943254668185,0.613459892038604,2.5112199970538205
1779,30000000,Universal Pictures,63172463,Forgetting Sarah Marshall,R,18.04.2008 00:00,7.2,230079,Jason Segel,2008,1,1.105748767,110,FALSE,9870,tt0800039,Forgetting Sarah Marshall,Forgetting Sarah Marshall,"Comedy, Romance, Drama",US,"hawaii, one-night stand, beauty",2008,0.010283192490906621,1.0830099970386673,3.0007130212040773
1780,30000000,Fox 2000 Pictures,76808654,27 Dresses,PG-13,18.01.2008 00:00,6.1,133431,Aline Brosh McKenna,2008,1,1.560288467,160,FALSE,6557,tt0988595,27 Dresses,27 Dresses,"Comedy, Romance",US,"lovesickness, newspaper, bar, sister sister relationship, new love, wedding planer, witness, bride, bridesmaid, sister, music, romantic comedy, sibling rivalry, reporter, wedding, woman director",2008,0.010283192490906621,-0.2082527917115064,1.333393580939257
1781,15500000,Other,23216709,Vicky Cristina Barcelona,PG-13,15.08.2008 00:00,7.1,212733,Woody Allen,2008,1,0.497852194,50,FALSE,5038,tt0497465,Vicky Cristina Barcelona,Vicky Cristina Barcelona,"Drama, Romance","US, ES","barcelona spain, menage a trois, author",2008,-0.6009969036708416,0.9656224707886509,2.7014691360659104
1782,35000000,DreamWorks,22911480,Revolutionary Road,R,23.01.2009 00:00,7.3,162463,Justin Haythe,2008,0,-0.345386286,-30,FALSE,4148,tt0959337,Revolutionary Road,Revolutionary Road,"Drama, Romance","GB, US","adultery, jealousy, infidelity, career, marriage crisis, connecticut",2009,0.22106943254668185,1.2003975232886828,1.8342380680447148
1783,35000000,Other,7948159,Punisher: War Zone,R,5.12.2008 00:00,6.0,52479,Nick Santora,2008,0,-0.772909743,-80,FALSE,13056,tt0450314,Punisher: War Zone,Punisher: War Zone,"Action, Crime","CA, DE, US","broken neck, fbi agent, wall safe, trashed house, aerial shot, military dress uniform, vanity, flare, woman director",2008,0.22106943254668185,-0.3256403179615217,-0.06314688889268735
1784,70000000,Warner Bros.,39394666,Body of Lies,R,10.10.2008 00:00,7.1,185521,William Monahan,2008,0,-0.437219057,-40,FALSE,12113,tt0758774,Body of Lies,Body of Lies,"Action, Drama, Thriller","US, GB","terror, falsely accused, based on novel, dying and death, jordan, dubai, intelligence agency, beating",2008,1.6965731129371087,0.9656224707886509,2.2320223124535614
1785,90000000,Paramount Pictures,71195053,The Spiderwick Chronicles,PG,14.02.2008 00:00,6.6,74370,Karey Kirkpatrick,2008,0,-0.208943856,-20,FALSE,8204,tt0416236,The Spiderwick Chronicles,The Spiderwick Chronicles,"Adventure, Family, Fantasy",US,"brother sister relationship, family relationships, single mother, alternate reality, mother child relationship, hidden truth, goblin, magical creature, fairies",2008,2.5397180731602096,0.3786848395385723,0.3145048976609629
1786,24000000,Other,31457946,Zack and Miri Make a Porno,R,31.10.2008 00:00,6.6,156855,Kevin Smith,2008,1,0.31074775,30,FALSE,10358,tt1007028,Zack and Miri Make a Porno,Zack and Miri Make a Porno,Comedy,US,"pornography, love of one's life, platonic love, pornographic video, best friend, sex comedy, best friends in love, aftercreditsstinger, duringcreditsstinger",2008,-0.24266029557602367,0.3786848395385723,1.7374918609736412
1787,75000000,Metro-Goldwyn-Mayer (MGM),83077833,Valkyrie,PG-13,25.12.2008 00:00,7.1,197529,Christopher McQuarrie,2008,1,0.10770444,10,FALSE,2253,tt0985699,Valkyrie,Valkyrie,"Drama, Thriller, History, War","DE, US","berlin, suicide, bomb, assassination, resistance, wife husband relationship, world war ii, adolf hitler, plan, friendship, deception, treason, colonel, military officer, plot, german officer, piano wire, medal, violence",2008,1.9073593529928838,0.9656224707886509,2.439177885654248
1788,70000000,Warner Bros.,70231041,Fool's Gold,PG-13,8.02.2008 00:00,5.7,64098,John Claflin,2008,1,0.003300586,0,FALSE,8676,tt0770752,Fool's Gold,Fool's Gold,"Romance, Comedy, Adventure",US,"helicopter, cemetery, boat, mexican standoff, sword, cave, shipwreck, yacht, bahamas, jet ski, treasure hunt, rivalry, scuba diving, gangster, underwater, divorce, heiress, ex-husband ex-wife relationship, henchmen",2008,1.6965731129371087,-0.6778028967115687,0.13729786502293378
1789,80000000,Warner Bros.,130319208,Get Smart,PG-13,20.06.2008 00:00,6.5,176842,Tom J. Astle,2008,1,0.6289901,60,FALSE,11665,tt0425061,Get Smart,Get Smart,"Action, Comedy, Thriller","CA, RU, US","dancing, spy, terrorist, traitor, airplane, violin, based on tv series, legs",2008,2.1181455930486592,0.261297313288557,2.0822968611037314
1790,55000000,Columbia Pictures,69951824,Seven Pounds,PG-13,19.12.2008 00:00,7.7,249856,Grant Nieporte,2008,1,0.271851345,30,FALSE,11321,tt0814314,Seven Pounds,Seven Pounds,Drama,US,"vegetarian, tax collector, pianist, blind, organ transplant, blood type",2008,1.064214392769783,1.669947628288746,3.34189521400804
1791,85000000,Twentieth Century Fox Film Corporation,80172128,Jumper,PG-13,14.02.2008 00:00,6.1,256451,David S. Goyer,2008,0,-0.056798494,-10,FALSE,8247,tt0489099,Jumper,Jumper,"Adventure, Fantasy, Science Fiction","CA, US","adolescence, based on novel, loss of child, fight, chase, teleportation, supernatural powers, leap in time, enemy, motherly love",2008,2.328931833104434,-0.2082527917115064,3.4556686155119145
1792,20000000,Summit Entertainment,24850922,Never Back Down,PG-13,14.03.2008 00:00,6.6,85496,Chris Hauty,2008,1,0.2425461,20,FALSE,8456,tt1023111,Never Back Down,Never Back Down,"Drama, Action",US,"rebel, martial arts, underground, fight, training, champion, sport, high school, party, revenge, blood, nemesis, violence, club, brawl",2008,-0.4112892876206439,0.3786848395385723,0.5064446800919122
1793,35000000,Columbia Pictures,26814957,The Other Boleyn Girl,PG-13,29.02.2008 00:00,6.7,89728,Peter Morgan,2008,0,-0.233858371,-20,FALSE,12184,tt0467200,The Other Boleyn Girl,The Other Boleyn Girl,Drama,"GB, US","england, sister sister relationship, queen, kingdom, henry viii",2008,0.22106943254668185,0.49607236578858865,0.579452873445119
1794,30000000,Other,10955425,Doomsday,R,14.03.2008 00:00,6.0,65516,Neil Marshall,2008,0,-0.634819167,-60,FALSE,13460,tt0483607,Doomsday,Doomsday,"Action, Thriller, Science Fiction","DE, GB, US, ZA","dystopia, quarantine, futuristic, sword fight, lethal virus",2008,0.010283192490906621,-0.3256403179615217,0.1617604402060262
1795,37000000,Other,60355347,Burn After Reading,R,12.09.2008 00:00,7.0,264758,Joel Coen,2008,1,0.631225595,60,FALSE,4944,tt0887883,Burn After Reading,Burn After Reading,"Comedy, Drama","US, GB, FR","blackmail, paranoia, fitness-training, plastic surgery, autobiography, memory, corpse, divorce, gym, disc, ex priest",2008,0.30538392856899194,0.8482349445386357,3.598976522455461
