,budget,company,gross,name,rating,released,score,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,title,genres_edited,production_countries_edited,keywords_edited,year_released
3177,61000000,Twentieth Century Fox Film Corporation,167767189,Gone Girl,R,3.10.2014 00:00,8.1,660194,Gillian Flynn,2014,1,1.750281787,180,FALSE,210577,tt2267998,Gone Girl,Gone Girl,"Mystery, Thriller, Drama",US,"based on novel, marriage crisis, disappearance, cheating husband, missing person, search party, criminal lawyer, wife murder, murder suspect, missing wife",2014
3178,20000000,Other,43037835,John Wick,R,24.10.2014 00:00,7.3,355140,Derek Kolstad,2014,1,1.15189175,120,FALSE,245891,tt2911666,John Wick,John Wick,"Action, Thriller","CA, CN, US","hitman, russian mafia, revenge, murder, gangster, dog, retired, widower",2014
3179,25000000,Fox Searchlight Pictures,59100318,The Grand Budapest Hotel,R,28.03.2014 00:00,8.1,550331,Stefan Zweig,2014,1,1.36401272,140,FALSE,120467,tt2278388,The Grand Budapest Hotel,The Grand Budapest Hotel,"Comedy, Drama","GB, US, DE","hotel, painting, wartime, gunfight, theft, mentor protégé relationship, european, hotel lobby, renaissance painting",2014
3180,34000000,Twentieth Century Fox Film Corporation,102427862,The Maze Runner,PG-13,19.09.2014 00:00,6.8,344991,Noah Oppenheim,2014,1,2.012584176,200,FALSE,198663,tt1790864,The Maze Runner,The Maze Runner,"Action, Mystery, Science Fiction, Thriller",US,"based on novel, maze, post-apocalyptic, dystopia, escape, memory loss, erased memory, trapped, dystopic future, runner, based on young adult novel",2014
3181,6500000,New Line Cinema,84273813,Annabelle,R,3.10.2014 00:00,5.4,99635,Gary Dauberman,2014,1,11.965202,1200,FALSE,250546,tt3322940,Annabelle,Annabelle,Horror,US,"prequel, evil doll, killer doll, spin off, doll, demonic possession, killer toys, toy comes to life",2014
3182,2000000,Other,14673301,It Follows,R,27.03.2015 00:00,6.9,147224,David Robert Mitchell,2014,1,6.3366505,630,FALSE,270303,tt3235888,It Follows,It Follows,"Horror, Thriller",US,"chase, supernatural, friends, vision, school, young adult, followed",2015
3183,85000000,Summit Entertainment,150947895,Divergent,PG-13,21.03.2014 00:00,6.7,370154,Evan Daugherty,2014,1,0.775857588,80,FALSE,157350,tt1840309,Divergent,Divergent,"Adventure, Action, Science Fiction",US,"based on novel, dystopia, youth, dystopic future, caste system, divergent, based on young adult novel",2014
3184,14000000,Other,91125683,The Imitation Game,PG-13,25.12.2014 00:00,8.0,547832,Graham Moore,2014,1,5.508977357,550,FALSE,205596,tt2084970,The Imitation Game,The Imitation Game,"History, Drama, Thriller, War",GB,"gay, england, world war ii, mathematician, biography, logician, cryptography",2014
3185,170000000,Other,208545589,Dawn of the Planet of the Apes,PG-13,11.07.2014 00:00,7.6,355042,Mark Bomback,2014,1,0.226738759,20,FALSE,119450,tt2103281,Dawn of the Planet of the Apes,Dawn of the Planet of the Apes,"Science Fiction, Action, Drama, Thriller",US,"leader, colony, post-apocalyptic, dystopia, forest, sequel, woods, ape, scientist, monkey, medical research, animal attack, plague, 3d",2014
3186,178000000,Warner Bros.,100206256,Edge of Tomorrow,PG-13,6.06.2014 00:00,7.9,486882,Christopher McQuarrie,2014,0,-0.437043506,-40,FALSE,137113,tt1631867,Edge of Tomorrow,Edge of Tomorrow,"Action, Science Fiction","AU, US","deja vu, time warp, restart, dystopia, war, alien, military officer, soldier, alien invasion, exoskeleton",2014
3187,55000000,Columbia Pictures,101530738,The Equalizer,R,26.09.2014 00:00,7.2,254915,Richard Wenk,2014,1,0.846013418,80,FALSE,156022,tt0455944,The Equalizer,The Equalizer,"Thriller, Action, Crime",US,"corruption, assassin, hostage, fbi, hitman, russian, security camera, sadism, vigilante, sociopath, revenge, suspense, organized crime, gore, gangster, violence, teenage prostitute, commando, interrogation, surveillance, ex soldier, faked death, loner, call girl, black ops, hand to hand combat, mysterious past",2014
3188,210000000,Paramount Pictures,245439076,Transformers: Age of Extinction,PG-13,27.06.2014 00:00,5.7,263822,Ehren Kruger,2014,1,0.168757505,20,FALSE,91314,tt2109248,Transformers: Age of Extinction,Transformers: Age of Extinction,"Science Fiction, Action, Adventure",US,"sequel, alien, transformers, giant robot, robot, imax, transforming robot",2014
3189,50000000,Columbia Pictures,191719337,22 Jump Street,R,13.06.2014 00:00,7.1,288814,Michael Bacall,2014,1,2.83438674,280,FALSE,187017,tt2294449,22 Jump Street,22 Jump Street,"Crime, Comedy, Action",US,"high school, undercover cop, buddy comedy, aftercreditsstinger, duringcreditsstinger",2014
3190,12000000,Fox 2000 Pictures,124872350,The Fault in Our Stars,PG-13,6.06.2014 00:00,7.8,280217,Scott Neustadter,2014,1,9.406029167,940,FALSE,222935,tt2582846,The Fault in Our Stars,The Fault in Our Stars,"Romance, Drama",US,"amsterdam, based on novel, support group, cancer, teenager, star crossed lovers, teen drama, oxygen tank, based on young adult novel",2014
3191,8500000,Other,32381218,Nightcrawler,R,31.10.2014 00:00,7.9,347271,Dan Gilroy,2014,1,2.809555059,280,FALSE,242582,tt2872718,Nightcrawler,Nightcrawler,"Crime, Drama, Thriller",US,"journalism, underground, tv station, sociopath, home invasion, car chase, tv news, employer employee relationship, ethics, stringer",2014
3192,200000000,Twentieth Century Fox Film Corporation,233921534,X-Men: Days of Future Past,PG-13,23.05.2014 00:00,8.0,565997,Simon Kinberg,2014,1,0.16960767,20,FALSE,127585,tt1877832,X-Men: Days of Future Past,X-Men: Days of Future Past,"Action, Adventure, Fantasy, Science Fiction","GB, US","1970s, mutant, time travel, marvel comic, based on comic, superhuman, storm, beast, aftercreditsstinger, changing the past or future",2014
3193,2000000,Other,924279,The Babadook,NOT RATED,28.11.2014 00:00,6.8,141407,Jennifer Kent,2014,0,-0.5378605,-50,FALSE,242224,tt2321549,The Babadook,The Babadook,"Drama, Thriller, Horror","CA, AU","monster, nightmare, book, dysfunctional family, single mother, psychological horror, mother son relationship, psychological drama, grieving, woman director, death of spouse, self delusion, self created problems, behavioral disorders, sleeplessness",2014
3194,58800000,Warner Bros.,350126372,American Sniper,R,16.01.2015 00:00,7.3,362949,Jason Hall,2014,1,4.954530136,500,FALSE,190859,tt2179136,American Sniper,American Sniper,"War, Action",US,"sniper, biography, iraq, navy seal, u.s. soldier",2015
3195,170000000,Other,259766572,Captain America: The Winter Soldier,PG-13,4.04.2014 00:00,7.8,559974,Christopher Markus,2014,1,0.528038659,50,FALSE,100402,tt1843866,Captain America: The Winter Soldier,Captain America: The Winter Soldier,"Action, Adventure, Science Fiction",US,"washington d.c., future, shield, marvel comic, superhero, based on comic, captain america, aftercreditsstinger, duringcreditsstinger, marvel cinematic universe, 3d, political thriller",2014
3196,60000000,Warner Bros.,257760692,The Lego Movie,PG,7.02.2014 00:00,7.8,274608,Phil Lord,2014,1,3.296011533,330,FALSE,137106,tt1490017,The Lego Movie,The Lego Movie,"Adventure, Animation, Comedy, Family, Fantasy",US,"father son relationship, creativity, friendship, part live action, toys, based on toy, falling in love, super powers, duringcreditsstinger, different worlds, lego, batman",2014
3197,200000000,Other,202853933,The Amazing Spider-Man 2,PG-13,2.05.2014 00:00,6.7,352313,Alex Kurtzman,2014,1,0.014269665,0,FALSE,102382,tt1872181,The Amazing Spider-Man 2,The Amazing Spider-Man 2,"Action, Adventure, Fantasy",US,"obsession, marvel comic, sequel, based on comic, electrocution, medical experiment, electricity, super powers",2014
3198,165000000,Other,222527828,Big Hero 6,PG,7.11.2014 00:00,7.8,320396,Jordan Roberts,2014,1,0.348653503,30,FALSE,177572,tt2245084,Big Hero 6,Big Hero 6,"Adventure, Family, Animation, Action, Comedy",US,"brother brother relationship, hero, talent, revenge, best friend, another dimension, robot, boy genius, hate, aftercreditsstinger, moral dilemma, 3d, teen superheroes, dead brother",2014
3199,180000000,Other,241410378,Maleficent,PG,30.05.2014 00:00,7.0,275137,Linda Woolverton,2014,1,0.341168767,30,FALSE,102651,tt1587310,Maleficent,Maleficent,"Fantasy, Adventure, Action, Family, Romance",US,"fairy tale, villain, sleeping beauty, dark fantasy, based on fairy tale, adaptation, retelling, literary adaptation, 3d",2014
3200,250000000,New Line Cinema,255119788,The Hobbit: The Battle of the Five Armies,PG-13,17.12.2014 00:00,7.4,396797,Fran Walsh,2014,1,0.020479152,0,FALSE,122917,tt2310332,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,"Action, Adventure, Fantasy","NZ, US","corruption, elves, dwarves, orcs, middle-earth (tolkien), hobbit, dragon, battle, unlikely friendship, epic battle, sword and sorcery",2014
3201,125000000,Other,337135885,The Hunger Games: Mockingjay - Part 1,PG-13,21.11.2014 00:00,6.7,341715,Peter Craig,2014,1,1.69708708,170,FALSE,131631,tt1951265,The Hunger Games: Mockingjay - Part 1,The Hunger Games: Mockingjay - Part 1,"Science Fiction, Adventure, Thriller",US,"resistance, post-apocalyptic, dystopia, war, sequel, female protagonist, bow and arrow, game, future war, revolt, class prejudice, human subjugation, based on young adult novel",2014
3202,90000000,Other,39322544,The Expendables 3,PG-13,15.08.2014 00:00,6.1,141488,Sylvester Stallone,2014,0,-0.563082844,-60,FALSE,138103,tt2333784,The Expendables 3,The Expendables 3,"Action, Adventure, Thriller","FR, US","cia, arms dealer, sequel, rescue mission, hospital, battle, sledgehammer, revolver",2014
3203,3300000,Other,3107072,Relatos salvajes,R,4.12.2014 00:00,8.1,118272,Damián Szifron,2014,0,-0.05846303,-10,FALSE,265195,tt3011894,Relatos salvajes,Wild Tales,"Drama, Thriller, Comedy","AR, ES","revenge, wedding party, road rage",2014
3204,110000000,Warner Bros.,106580051,300: Rise of an Empire,R,7.03.2014 00:00,6.2,242932,Zack Snyder,2014,0,-0.031090445,0,FALSE,53182,tt1253863,300: Rise of an Empire,300: Rise of an Empire,"Action, War",US,"based on graphic novel, ancient greece, duringcreditsstinger, sea battle, hand to hand combat, minions, naval warfare, 3d",2014
3205,8000000,Other,1410915,99 Homes,R,9.10.2015 00:00,7.1,22416,Ramin Bahrani,2014,0,-0.823635625,-80,FALSE,283235,tt2891174,99 Homes,99 Homes,Drama,US,"florida, motel, finances, single father, mother son relationship, real estate agent, eviction, financial crisis, foreclosure, real estate, mortgage, construction worker",2015
3206,11000000,Other,30640336,Chef,R,30.05.2014 00:00,7.3,156375,Jon Favreau,2014,1,1.785485091,180,FALSE,212778,tt2883512,Chef,Chef,Comedy,US,"father son relationship, kitchen, restaurant owner, road trip, food, chef, ex-husband ex-wife relationship, twitter, social media, duringcreditsstinger, food truck",2014
3207,140000000,Other,65014513,Exodus: Gods and Kings,PG-13,12.12.2014 00:00,6.0,140323,Adam Cooper,2014,0,-0.535610621,-50,FALSE,147441,tt1528100,Exodus: Gods and Kings,Exodus: Gods and Kings,"Adventure, Drama, Action","ES, GB, US","moses, bible, ancient egypt, 3d, ramses",2014
3208,40000000,Other,43139300,A Million Ways to Die in the West,R,30.05.2014 00:00,6.1,147947,Seth MacFarlane,2014,1,0.0784825,10,FALSE,188161,tt2557490,A Million Ways to Die in the West,A Million Ways to Die in the West,"Comedy, Western",US,"gunslinger, farmer, wild west, laxative",2014
3209,65000000,Other,13757804,Sin City: A Dame to Kill For,R,22.08.2014 00:00,6.5,126091,Frank Miller,2014,0,-0.788341477,-80,FALSE,189,tt0458481,Sin City: A Dame to Kill For,Sin City: A Dame to Kill For,"Crime, Thriller",US,"detective, dystopia, dominatrix, murder, suspense, twins, based on graphic novel, dark horse comics, neo-noir, 3d",2014
3210,70000000,Universal Pictures,56280355,Dracula Untold,PG-13,10.10.2014 00:00,6.3,152210,Matt Sazama,2014,0,-0.195994929,-20,FALSE,49017,tt0829150,Dracula Untold,Dracula Untold,"Horror, Action, Drama, Fantasy, War",US,"vampire, dracula, bite, battle, 15th century, ottoman empire, vlad, fang vamp, tepes",2014
3211,65000000,Other,115637895,Unbroken,PG-13,25.12.2014 00:00,7.2,117590,Joel Coen,2014,1,0.779044538,80,FALSE,227306,tt1809398,Unbroken,Unbroken,"Drama, War",US,"world war ii, prisoners of war, biography, sport, war, athlete, woman director, olympic athlete",2014
3212,95000000,Other,17223265,Seventh Son,PG-13,6.02.2015 00:00,5.5,61441,Charles Leavitt,2014,0,-0.818702474,-80,FALSE,68737,tt1121096,Seventh Son,Seventh Son,"Adventure, Fantasy","CN, CA, US, GB","magic, chosen one, dark fantasy, witch hunter, evil witch, based on young adult novel, sword and sorcery",2015
3213,1000000,Other,31537320,Unfriended,R,17.04.2015 00:00,5.6,52922,Nelson Greaves,2014,1,30.53732,3050,FALSE,277685,tt3713166,Unfriended,Unfriended,"Horror, Thriller",US,"computer, bullying, revenge, internet, teenager, violence, internet chat, humiliation, death, extramarital affair, vengeful ghost, computer screen, ghost, one night, found footage, skype, facebook, blender",2015
3214,40000000,Other,46294610,Blended,PG-13,23.05.2014 00:00,6.5,96218,Ivan Menchell,2014,1,0.15736525,20,FALSE,232672,tt1086772,Blended,Blended,Comedy,US,"africa, blind date, relationship, family vacation, family",2014
3215,26000000,Other,26761283,The Best of Me,PG-13,17.10.2014 00:00,6.7,51322,J. Mills Goodloe,2014,1,0.029280115,0,FALSE,239571,tt1972779,The Best of Me,The Best of Me,"Drama, Romance",US,high school sweetheart,2014
3216,4000000,Other,25379975,Boyhood,R,15.08.2014 00:00,7.9,293068,Richard Linklater,2014,1,5.34499375,530,FALSE,85350,tt1065073,Boyhood,Boyhood,Drama,US,"daily life, family's daily life, urban life, growing up, domestic abuse, coming of age, parenting, divorce, family, divorced parents, abusive husband",2014
3217,40000000,Columbia Pictures,38543473,Sex Tape,R,18.07.2014 00:00,5.1,92074,Kate Angelo,2014,0,-0.036413175,0,FALSE,225886,tt1956620,Sex Tape,Sex Tape,Comedy,US,"marriage, internet, relationship, family, sex tape",2014
3218,20000000,Other,8110975,Inherent Vice,R,9.01.2015 00:00,6.7,72027,Paul Thomas Anderson,2014,0,-0.59445125,-60,FALSE,171274,tt1791528,Inherent Vice,Inherent Vice,"Comedy, Romance, Crime, Drama, Mystery",US,"based on novel, 1970s, private investigator, smoking marijuana, los angeles, 1960s",2015
3219,60000000,Paramount Pictures,50577412,Jack Ryan: Shadow Recruit,PG-13,17.01.2014 00:00,6.2,105471,Adam Cozad,2014,0,-0.157043133,-20,FALSE,137094,tt1205537,Jack Ryan: Shadow Recruit,Jack Ryan: Shadow Recruit,"Action, Drama, Thriller","RU, US","london england, corruption, cia, terrorist, sniper, explosive, intelligence, russia, murder, conspiracy, surveillance, agent, jack ryan, u.s. marine, rehab, analyst",2014
3220,66000000,DreamWorks,43577636,Need for Speed,PG-13,14.03.2014 00:00,6.5,145738,George Gatins,2014,0,-0.339732788,-30,FALSE,136797,tt2369135,Need for Speed,Need for Speed,"Action, Crime, Drama, Thriller","PH, US, GB, FR","street race, super cars, super speed, car, based on video game, duringcreditsstinger, 3d",2014
3221,127000000,Twentieth Century Fox Film Corporation,113746621,Night at the Museum: Secret of the Tomb,PG,19.12.2014 00:00,6.2,78239,David Guion,2014,0,-0.104357315,-10,FALSE,181533,tt2692250,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,"Adventure, Comedy, Fantasy, Family","GB, US","night watchman, museum, natural history, history, smithsonian",2014
3222,12600000,Other,10724389,The Drop,R,12.09.2014 00:00,7.1,119833,Dennis Lehane,2014,0,-0.148858016,-10,FALSE,154400,tt1600196,The Drop,The Drop,"Drama, Crime",US,"robbery, bar, winter, blackmail, hitman, bartender, crime boss, organized crime, mobster, pitbull, church, catholic, brooklyn new york city, ex-con, super bowl, abandoned puppy",2014
3223,11000000,Other,50474843,If I Stay,PG-13,22.08.2014 00:00,6.8,95609,Shauna Cross,2014,1,3.588622091,360,FALSE,249164,tt1355630,If I Stay,If I Stay,Drama,US,"coma, musician, teenage girl, car accident, teenager, out of body experience, teen drama, based on young adult novel",2014
3224,145000000,Other,177002924,How to Train Your Dragon 2,PG,13.06.2014 00:00,7.8,243596,Dean DeBlois,2014,1,0.220709821,20,FALSE,82702,tt1646971,How to Train Your Dragon 2,How to Train Your Dragon 2,"Fantasy, Action, Adventure, Animation, Comedy, Family",US,"father son relationship, wife husband relationship, sacrifice, viking, sequel, rescue, dragon, mother son relationship, death of husband, warrior, 3d",2014
3225,5000000,Other,322600,The Guest,R,5.09.2014 00:00,6.7,73747,Simon Barrett,2014,0,-0.93548,-90,FALSE,241848,tt2980592,The Guest,The Guest,"Mystery, Thriller, Action",US,"bar, halloween, high school, iraq war veteran, murder, diner, mumblegore",2014
3226,70000000,Summit Entertainment,18848538,The Legend of Hercules,PG-13,10.01.2014 00:00,4.2,47597,Sean Hood,2014,0,-0.730735171,-70,FALSE,188207,tt1043726,The Legend of Hercules,The Legend of Hercules,"Action, Adventure",US,"mythology, zeus, ancient greece, demigod, city of argos, mistaken parentage",2014
3227,30000000,Other,7791146,Vampire Academy,PG-13,7.02.2014 00:00,5.6,45199,Richelle Mead,2014,0,-0.740295133,-70,FALSE,203739,tt1686821,Vampire Academy,Vampire Academy,"Comedy, Action, Fantasy",US,"narration, vampire, half vampire, danger of life, royal family, friendship, superhuman, guardian, super powers, based on young adult novel",2014
3228,100000000,Other,23022309,Transcendence,PG-13,18.04.2014 00:00,6.3,189106,Jack Paglen,2014,0,-0.76977691,-80,FALSE,157353,tt2209764,Transcendence,Transcendence,"Thriller, Science Fiction, Drama, Mystery","CN, GB, US","artificial intelligence, technology, nanotechnology, computer virus, super computer, resurrection, love, mind control, terrorism, scientist, extremist, moral dilemma, computer scientist, mind transfer, quantum computer, mind uploading",2014
3229,24000000,Other,12096300,Foxcatcher,R,16.01.2015 00:00,7.0,117034,E. Max Frye,2014,0,-0.4959875,-50,FALSE,87492,tt1100089,Foxcatcher,Foxcatcher,"Drama, Thriller",US,"biography, wrestling, sport, based on true story",2015
3230,13000000,Other,44134898,St. Vincent,PG-13,24.10.2014 00:00,7.3,82653,Theodore Melfi,2014,1,2.394992154,240,FALSE,239563,tt2170593,St. Vincent,St. Vincent,Comedy,US,"babysitter, friendship, neighbor, divorce, child of divorce",2014
3231,8000000,Other,26049082,That Awkward Moment,R,31.01.2014 00:00,6.2,83613,Tom Gormican,2014,1,2.25613525,229,FALSE,225565,tt1800246,That Awkward Moment,That Awkward Moment,"Comedy, Romance",US,"male friendship, friendship, dating, relationship, duringcreditsstinger, young adult",2014
3232,10000000,Other,14479776,Big Eyes,PG-13,25.12.2014 00:00,7.0,66972,Scott Alexander,2014,1,0.4479776,40,FALSE,87093,tt1126590,Big Eyes,Big Eyes,Drama,"CA, US","wife husband relationship, artist, court case",2014
