,budget,company,director,gross,name,released,star,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,id,imdb_id,original_title,overview,popularity,title,keywords_edited,year_released,budget_norm,popularity_norm
2180,28000000,Other,Other,24268828,The Spy Next Door,15.01.2010 00:00,Jackie Chan,Jonathan Bernstein,2010,0,-0.133256143,-10,23172,tt1273678,The Spy Next Door,"Former CIA spy Bob Ho takes on his toughest assignment to date: looking after his girlfriend's three kids, who haven't exactly warmed to their mom's beau. And when one of the youngsters accidentally downloads a top-secret formula, Bob's longtime nemesis, a Russian terrorist, pays a visit to the family.",6.663422,The Spy Next Door,duringcreditsstinger,2010,-0.08644935517739012,-0.3892663434257733
2181,20000000,Other,Other,35606376,The American,1.09.2010 00:00,George Clooney,Rowan Joffe,2010,1,0.7803188,80,27579,tt1440728,The American,"Dispatched to a small Italian town to await further orders, assassin Jack embarks on a double life that may be more relaxing than is good for him.",7.275649,The American,"prostitute, sweden, suspense, priest, very little dialogue",2010,-0.4184599807217076,-0.22654124031395545
2182,8000000,Other,Other,117190,Wild Target,18.06.2010 00:00,Bill Nighy,Lucinda Coxon,2010,0,-0.98535125,-100,44147,tt1235189,Wild Target,"Victor Maynard is a middle-aged, solitary assassin, who lives to please his formidable mother, despite his own peerless reputation for lethal efficiency. His professional routine is interrupted when he finds himself drawn to one of his intended victims, Rose. He spares her life, unexpectedly acquiring in the process a young apprentice, Tony. Believing Victor to be a private detective, his two new companions tag along, while he attempts to thwart the murderous attentions of his unhappy client",6.712894,Wild Target,"london england, mother, robbery, detective, assassin, hitman, insomnia, apprentice, remake, revenge, murder, gangster, crime, art, surveillance",2010,-0.9164759190381838,-0.37611707640365905
2183,80000000,Warner Bros.,Other,55675313,Legend of the Guardians: The Owls of Ga'Hoole,24.09.2010 00:00,Jim Sturgess,John Orloff,2010,0,-0.304058588,-30,41216,tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,"Soren, a young barn owl, is kidnapped by owls of St. Aggie's, ostensibly an orphanage, where owlets are brainwashed into becoming soldiers. He and his new friends escape to the island of Ga'Hoole, to assist its noble, wise owls who fight the army being created by the wicked rulers of St. Aggie's. The film is based on the first three books in the series.",17.674048,Legend of the Guardians: The Owls of Ga'Hoole,owl,2010,2.0716197108606735,2.537271119272969
2184,37000000,Warner Bros.,Other,44875481,Cop Out,26.02.2010 00:00,Bruce Willis,Robb Cullen,2010,1,0.212850838,20,23742,tt1385867,Cop Out,"Detectives Jimmy and Paul, despite nine years as partners, can still sometimes seem like polar opposites – especially when Paul's unpredictable antics get them suspended without pay. Already strapped for cash and trying to pay for his daughter's wedding, Jimmy decides to sell a rare baseball card that's worth tens of thousands. Unfortunately, when the collector's shop is robbed and the card vanishes with the crook, Paul and Jimmy end up going rogue, tracking down the card and the drug ring behind its theft, all on their own time, and without any backup – except for each other.",14.313079,Cop Out,"new york, money laundering, daughter, police, undercover cop, locked in trunk of car, baseball card, wedding, police officer, duringcreditsstinger",2010,0.287062598559967,1.6439520936817693
2185,30000000,Summit Entertainment,Other,42400223,Step Up 3D,6.08.2010 00:00,Sharni Vinson,Amy Andelson,2010,1,0.413340767,40,41233,tt1193631,Step Up 3D,"A tight-knit group of New York City street dancers, including Luke and Natalie, team up with NYU freshman Moose, and find themselves pitted against the world's best hip hop dancers in a high-stakes showdown that will change their lives forever.",9.111782,Step Up 3D,"musical, duringcreditsstinger, 3d",2010,-0.003446698791310757,0.2614884149479189
2186,12000000,Other,Other,4018695,My Name Is Khan,12.02.2010 00:00,Shah Rukh Khan,Shibani Bathija,2010,0,-0.66510875,-70,26022,tt1188996,My Name Is Khan,"Rizwan Khan, a Muslim from the Borivali section of Mumbai, has Asperger's syndrome. He marries a Hindu single mother, Mandira, in San Francisco. After 9/11, Rizwan is detained by authorities at LAX who treat him as a terrorist because of his condition and his race.",11.264586,My Name Is Khan,bollywood,2010,-0.750470606266025,0.833686721914998
2187,32000000,Universal Pictures,Other,13794835,Repo Men,19.03.2010 00:00,Jude Law,Eric Garcia,2010,0,-0.568911406,-60,31867,tt1053424,Repo Men,"In the future, medical technology has advanced to the point where people can buy artificial organs to extend their lives. But if they default on payments, an organization known as the Union sends agents to repossess the organs. Remy is one of the best agents in the business, but when he becomes the recipient of an artificial heart, he finds himself in the same dire straits as his many victims.",7.502967,Repo Men,"dystopia, evil corporation, repo man, aftercreditsstinger",2010,0.0795559575947686,-0.16612191057323464
2188,20000000,Other,Other,36661504,Vampires Suck,18.08.2010 00:00,Jenn Proske,Jason Friedberg,2010,1,0.8330752,80,40264,tt1666186,Vampires Suck,"Becca, an anxious, non-vampire teen is torn between two boys. Before she can choose, Becca must get around her controlling father, who embarrasses Becca by treating her like a child. Meanwhile, Becca's friends contend with their own romantic issues - all of which collide at the prom.",8.129407,Vampires Suck,"vampire, high school, prom, spoof, horror spoof, teenager, duringcreditsstinger",2010,-0.4184599807217076,0.0003808957279694527
2189,15000000,Other,Other,4439063,The Company Men,11.02.2011 00:00,Ben Affleck,John Wells,2010,0,-0.704062467,-70,44129,tt1172991,The Company Men,"Bobby Walker lives the proverbial American dream: great job, beautiful family, shiny Porsche in the garage. When corporate downsizing leaves him and two co-workers jobless, the three men are forced to re-define their lives as men, husbands and fathers.",5.858803,The Company Men,"stock price, corporate, carpenter, job hunting",2011,-0.625966621686906,-0.6031277212165728
2190,48000000,Twentieth Century Fox Film Corporation,Other,60022256,Tooth Fairy,22.01.2010 00:00,Dwayne Johnson,Lowell Ganz,2010,1,0.250463667,30,23023,tt0808510,Tooth Fairy,"When minor-league hockey player Derek Thompson -- who has a penchant for knocking out his opponents' teeth every time he plays -- disillusions a fan, he is sentenced to a stint for one week as a bona fide, tutu-clad, real-life tooth fairy. Soon, Derek is inspired to rekindle his youthful dreams.",6.74468,Tooth Fairy,"fairy, hockey player, tooth fairy, tooth, duringcreditsstinger, wings",2010,0.7435772086834035,-0.36766860855184563
2191,650000,Other,Other,18469,Stake Land,9.12.2011 00:00,Connor Paolo,Nick Damici,2010,0,-0.971586154,-100,52015,tt1464580,Stake Land,"Martin was a normal teenage boy before the country collapsed in an empty pit of economic and political disaster. A vampire epidemic has swept across what is left of the nation's abandoned towns and cities, and it's up to Mister, a death dealing, rogue vampire hunter, to get Martin safely north to Canada, the continent's New Eden.",7.814255,Stake Land,"male nudity, canada, vampire",2011,-1.2215106812570253,-0.0833840177696314
2192,35000000,Walt Disney Pictures,Other,59713955,Secretariat,8.10.2010 00:00,Diane Lane,Mike Rich,2010,1,0.706113,70,39486,tt1028576,Secretariat,"Housewife and mother Penny Chenery agrees to take over her ailing father's Virginia-based Meadow Stables, despite her lack of horse-racing knowledge. Against all odds, Chenery - with the help of veteran trainer Lucien Laurin - manages to navigate the male-dominated business, ultimately fostering the first Triple Crown winner in 25 years.",7.681383,Secretariat,"horse race, horseback riding, biography",2010,0.20405994217388765,-0.118700346354737
2193,500000,Other,Other,98017,Rubber,10.11.2010 00:00,Stephen Spinella,Quentin Dupieux,2010,0,-0.803966,-80,45649,tt1612774,Rubber,"In the California desert, the adventures of a telepathic killer-tire, mysteriously attracted by a very pretty girl, as witnessed by incredulous onlookers.",5.305905,Rubber,"exploding building, duringcreditsstinger",2010,-1.2277358804859815,-0.7500836445265833
2194,13000000,Other,Other,214966,The Killer Inside Me,17.12.2010 00:00,Casey Affleck,John Curran,2010,0,-0.983464154,-100,37414,tt0954947,The Killer Inside Me,"Deputy Sheriff Lou Ford is a pillar of the community in his small west Texas town, patient and apparently thoughtful. Some people think he is a little slow and maybe boring, but that is the worst they say about him. But then nobody knows about what Lou calls his ""sickness"": he is a brilliant, but disturbed sociopathic sadist.",6.324751,The Killer Inside Me,"sheriff, crime fighter",2010,-0.7089692780729854,-0.4792824214425586
2195,10000000,Other,Other,8460995,MacGruber,21.05.2010 00:00,Will Forte,Will Forte,2010,0,-0.1539005,-20,37931,tt1470023,MacGruber,"Ex-special operative MacGruber (Forte) is called back into action to take down his archenemy, Dieter Von Cunth (Kilmer), who's in possession of a nuclear warhead and bent on destroying Washington, DC.",11.107782,MacGruber,"aftercreditsstinger, duringcreditsstinger",2010,-0.8334732626521044,0.7920094566713133
2196,7000000,Other,Other,382946,Hesher,25.06.2011 00:00,Joseph Gordon-Levitt,Spencer Susser,2010,0,-0.945293429,-90,44835,tt1403177,Hesher,A young boy has lost his mother and is losing touch with his father and the world around him. Then he meets Hesher who manages to make his life even more chaotic.,5.886972,Hesher,"loss of mother, clerk, grocery, loss of relative, loss of wife, briefs, duringcreditsstinger",2011,-0.9579772472312235,-0.595640623408804
2197,4000000,Other,Other,53630,Dirty Girl,7.07.2011 00:00,Juno Temple,Abe Sylvia,2010,0,-0.9865925,-100,70695,tt1107319,Dirty Girl,"It's 1987 and Danielle, the high school 'Dirty Girl', is running away. With her is chubby, gay Clarke, a bag of flour called Joan and a Walkman full of glorious '80s tunes.",10.964499,Dirty Girl,"virgin, high school, friends, teacher, teenager, reputation",2011,-1.0824812318103425,0.7539259664803046
2198,12500000,Other,Other,6783129,Conviction,5.11.2010 00:00,Hilary Swank,Pamela Gray,2010,0,-0.45734968,-50,45094,tt1244754,Conviction,"When Betty Anne Waters' older brother Kenny is arrested for murder and sentenced to life in 1983, Betty Anne, a Massachusetts wife and mother of two, dedicates her life to overturning the murder conviction. Convinced that her brother is innocent, Betty Anne puts herself through high school, college and, finally, law school in an 18 year quest to free Kenny. With the help of best friend Abra Rice, Betty Anne pores through suspicious evidence mounted by small town cop Nancy Taylor, meticulously retracing the steps that led to Kenny's arrest. Belief in her brother - and her quest for the truth - pushes Betty Anne and her team to uncover the facts and utilize DNA evidence with the hope of exonerating Kenny.",11.024462,Conviction,"prison, brother sister relationship, law school",2010,-0.7297199421695052,0.7698636584767273
2199,25000000,Other,Other,6911,London Boulevard,26.11.2010 00:00,Colin Farrell,William Monahan,2010,0,-0.99972356,-100,48838,tt1213648,London Boulevard,A parolee battles a gangster for the affections of a reclusive movie star.,11.421915,London Boulevard,"loss of sister, paparazzi, violence, racist gangster, murdered sister, tragic end, death, duringcreditsstinger",2010,-0.21095333975650918,0.8755035280138458
2200,25000000,Other,Other,11538204,The Conspirator,15.04.2011 00:00,Robin Wright,James D. Solomon,2010,0,-0.53847184,-50,60309,tt0968264,The Conspirator,"Mary Surratt is the lone female charged as a co-conspirator in the assassination trial of Abraham Lincoln. As the whole nation turns against her, she is forced to rely on her reluctant lawyer to uncover the truth and save her life.",5.481452,The Conspirator,"president, history, conspiracy, lawyer, trial, boarding house, military tribunal, historical, union, private club",2011,-0.21095333975650918,-0.703424637857537
