,budget,company,country,director,genre,gross,name,released,runtime,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,id,imdb_id,original_title,popularity,tagline,title,genres_edited,production_countries_edited,year_released,budget_norm,runtime_norm,votes_norm,popularity_norm
1742,12000000,Screen Gems,USA,Other,Horror,31691811,Quarantine,10.10.2008 00:00,89,61042,John Erick Dowdle,2008,1,1.64098425,160,13812,tt1082868,Quarantine,6.140116,Contain The Truth.,Quarantine,"Horror, Science Fiction, Thriller",US,2008,-0.7591450621702575,-1.1259884365093484,0.051906329392926547,-0.5167265558149491
1743,30000000,New Line Cinema,USA,Other,Crime,15709385,Pride and Glory,24.10.2008 00:00,130,55020,Joe Carnahan,2008,0,-0.476353833,-50,13150,tt0482572,Pride and Glory,5.844016,Truth. Honor. Loyalty. Family. What are you willing to sacrifice?,Pride and Glory,"Thriller, Crime, Drama","US, DE",2008,0.011394465944085023,1.7855235991900056,-0.04802014358698975,-0.5995737409519996
1744,20000000,New Line Cinema,Other,Other,Comedy,11169531,Be Kind Rewind,22.02.2008 00:00,102,82776,Michel Gondry,2008,0,-0.44152345,-40,4953,tt0799934,Be Kind Rewind,4.848692,"You name it, we shoot it.",Be Kind Rewind,"Drama, Comedy","US, GB",2008,-0.4166830496749941,-0.20282608372662636,0.4125509597060286,-0.8780600351071821
1745,11000000,Fox Searchlight Pictures,USA,Other,Drama,37766350,The Secret Life of Bees,17.10.2008 00:00,114,21142,Gina Prince-Bythewood,2008,1,2.433304545,240,12837,tt0416212,The Secret Life of Bees,6.390463,"Bring Your Girlfriends, Sisters, Mothers and Daughters.",The Secret Life of Bees,Adventure,US,2008,-0.8019528137321653,0.6493237803805016,-0.6101770767675949,-0.4466808136416795
1746,20000000,New Line Cinema,USA,Other,Crime,20207003,Appaloosa,3.10.2008 00:00,115,52814,Robert Knott,2008,1,0.01035015,0,12690,tt0800308,Appaloosa,12.392754,Feelings get you killed.,Appaloosa,"Drama, Western, Crime",US,2008,-0.4166830496749941,0.7203362690560957,-0.08462555697020054,1.232727878433469
1747,40000000,Other,USA,Other,Biography,9589875,The Express,10.10.2008 00:00,130,17510,Charles Leavitt,2008,0,-0.760253125,-80,14325,tt0469903,The Express,4.929912,He changed our country... one yard at a time.,The Express,Drama,"DE, US",2008,0.43947198156316414,1.7855235991900056,-0.6704449196541867,-0.8553351165768504
1748,8000000,Other,USA,Other,Comedy,12062558,Sunshine Cleaning,17.04.2009 00:00,91,63616,Megan Holley,2008,1,0.50781975,50,13090,tt0862846,Sunshine Cleaning,9.098119,life's a messy business.,Sunshine Cleaning,"Comedy, Drama",US,2009,-0.9303760684178891,-0.9839634591581604,0.0946181761963647,0.31090675109808896
1749,22000000,Screen Gems,USA,Other,Crime,39263506,Lakeview Terrace,19.09.2008 00:00,110,42915,David Loughery,2008,1,0.784704818,80,13279,tt0947802,Lakeview Terrace,13.857624,What Could Be Safer Than Living Next to a Cop?,Lakeview Terrace,"Drama, Crime, Thriller",US,2008,-0.33106754655117826,0.36527382567812566,-0.24888529726050132,1.6425906143055087
1750,25000000,Universal Pictures,USA,Ron Howard,Biography,18593156,Frost/Nixon,23.01.2009 00:00,122,92248,Peter Morgan,2008,0,-0.25627376,-30,11499,tt0870111,Frost/Nixon,11.641771,400 million people were waiting for the truth.,Frost/Nixon,"Drama, History",US,2009,-0.20264429186545455,1.2174236897852537,0.5697252460005765,1.0226068800012587
1751,11500000,Other,USA,Other,Crime,3045,Nothing But the Truth,29.07.2009 00:00,108,32290,Rod Lurie,2008,0,-0.999735217,-100,14637,tt1073241,Nothing But the Truth,8.719145,Don't Reveal the Source.,Nothing But the Truth,"Drama, Thriller",US,2009,-0.7805489379512114,0.22324884832693767,-0.4251919687004898,0.2048718671395322
1752,14700000,Other,USA,Other,Comedy,1585859,"New York, I Love You",16.10.2009 00:00,103,41273,Hu Hong,2008,0,-0.892118435,-90,12572,tt0808399,"New York, I Love You",13.825651,Every moment... Love Begins.,"New York, I Love You","Comedy, Drama, Romance",US,2009,-0.643564132953106,-0.13181359505103235,-0.2761319376844506,1.6336447411194674
1753,15000000,Other,USA,Other,Horror,83361,The Midnight Meat Train,7.08.2008 00:00,98,51337,Jeff Buhler,2008,0,-0.9944426,-100,10185,tt0805570,The Midnight Meat Train,13.389735,The most terrifying ride you'll ever take,The Midnight Meat Train,"Mystery, Drama, Crime, Thriller, Horror",US,2008,-0.6307218074845337,-0.48687603842900234,-0.10913425849649352,1.511677792263667
1754,60000000,Other,USA,Other,Action,40081410,Righteous Kill,12.09.2008 00:00,101,76498,Russell Gewirtz,2008,0,-0.3319765,-30,13389,tt1034331,Righteous Kill,7.094624,Most people respect the badge. Everybody respects the gun.,Righteous Kill,"Action, Crime, Drama, Thriller",US,2008,1.2956270128013223,-0.27383857240222037,0.3083765330424759,-0.24966035861536895
1755,35000000,Dimension Films,USA,Other,Action,25871834,Superhero Movie,28.03.2008 00:00,75,55389,Craig Mazin,2008,0,-0.260804743,-30,11918,tt0426592,Superhero Movie,7.876483,The greatest Superhero movie of all time! (not counting all the others),Superhero Movie,"Action, Comedy, Science Fiction",US,2008,0.2254332237536246,-2.1201632779676642,-0.04189711659768568,-0.030900421688421446
1756,30000000,Twentieth Century Fox Film Corporation,USA,Other,Drama,20981633,The X Files: I Want to Believe,25.07.2008 00:00,104,81648,Frank Spotnitz,2008,0,-0.300612233,-30,8836,tt0443701,The X Files: I Want to Believe,9.863584,"To find the truth, you must believe.",The X Files: I Want to Believe,"Drama, Mystery, Science Fiction, Thriller","CA, US",2008,0.011394465944085023,-0.06080110637543835,0.39383341378750564,0.5250797351269042
1757,27000000,Other,Other,Other,Biography,2778752,How to Lose Friends & Alienate People,3.10.2008 00:00,110,63297,Peter Straughan,2008,0,-0.897083259,-90,13092,tt0455538,How to Lose Friends & Alienate People,11.981531,"He's across the pond, and out of his depth.",How to Lose Friends & Alienate People,"Comedy, Romance, Drama",GB,2008,-0.11702878874163872,0.36527382567812566,0.08932482766089586,1.117669897975471
1758,8000000,Metro-Goldwyn-Mayer (MGM),USA,Other,Crime,108662,Pathology,11.04.2008 00:00,95,28065,Mark Neveldine,2008,0,-0.98641725,-100,12192,tt0964539,Pathology,5.33161,No body is safe.,Pathology,"Crime, Horror, Thriller",US,2008,-0.9303760684178891,-0.6999135044557844,-0.4952997980495676,-0.7429421798150032
1759,20000000,Other,USA,Other,Adventure,3519627,The Brothers Bloom,19.06.2009 00:00,114,43721,Rian Johnson,2008,0,-0.82401865,-80,21755,tt0844286,The Brothers Bloom,7.973126,They'd never let the truth come between them.,The Brothers Bloom,"Adventure, Comedy, Drama, Romance",US,2009,-0.4166830496749941,0.6493237803805016,-0.23551088058467726,-0.0038602308299279975
1760,30000000,Warner Bros.,USA,Other,Drama,41850659,Nights in Rodanthe,26.09.2008 00:00,97,19478,Ann Peacock,2008,1,0.395021967,40,14326,tt0956038,Nights in Rodanthe,5.95117,It's never too late for a second chance,Nights in Rodanthe,"Drama, Romance","AU, US",2008,0.011394465944085023,-0.5578885271045964,-0.6377887757112317,-0.5695926289081781
1761,35000000,Screen Gems,USA,Other,Crime,28687835,Untraceable,25.01.2008 00:00,101,42864,Robert Fyvolent,2008,0,-0.180347571,-20,8090,tt0880578,Untraceable,7.85217,A cyber killer has finally found the perfect accomplice: You.,Untraceable,Drama,US,2008,0.2254332237536246,-0.27383857240222037,-0.24973156928341328,-0.03770306813299128
1762,20000000,Other,USA,Other,Crime,200399,The Burning Plain,23.07.2010 00:00,107,16366,Guillermo Arriaga,2008,0,-0.98998005,-100,12165,tt1068641,The Burning Plain,7.02914,Their passion has marked them for life,The Burning Plain,"Drama, Romance",US,2010,-0.4166830496749941,0.15223635965134366,-0.689427962677937,-0.267982429103429
1763,40000000,Paramount Pictures,USA,Other,Comedy,32853640,Drillbit Taylor,21.03.2008 00:00,110,52554,Kristofor Brown,2008,0,-0.178659,-20,8457,tt0817538,Drillbit Taylor,7.855932,You get what you pay for,Drillbit Taylor,Comedy,US,2008,0.43947198156316414,0.36527382567812566,-0.08893988493014378,-0.03665048079599166
1764,8500000,Other,USA,Other,Horror,140244,Repo! The Genetic Opera,20.11.2008 00:00,98,21319,Darren Smith,2008,0,-0.983500706,-100,14353,tt0963194,Repo! The Genetic Opera,5.25696,Not Your Parent's Opera,Repo! The Genetic Opera,"Horror, Comedy, Music, Science Fiction",US,2008,-0.9089721926369351,-0.48687603842900234,-0.6072400150410181,-0.7638288477328716
1765,1500000,Other,Other,Other,Fantasy,3478,Pontypool,18.09.2009 00:00,93,24539,Tony Burgess,2008,0,-0.997681333,-100,23963,tt1226681,Pontypool,6.407207,Shut up or die.,Pontypool,"Horror, Mystery, Science Fiction",CA,2009,-1.2086264535702904,-0.8419384818069724,-0.5538087226140287,-0.44199593262872855
1766,20000000,DreamWorks,USA,Other,Comedy,13214030,Ghost Town,19.09.2008 00:00,102,63093,David Koepp,2008,0,-0.3392985,-30,12797,tt0995039,Ghost Town,12.994773,He sees dead people... and they annoy him.,Ghost Town,"Comedy, Fantasy, Romance",US,2008,-0.4166830496749941,-0.20282608372662636,0.0859397395692481,1.4011695520201692
1767,30000000,Other,USA,Other,Comedy,60269340,Baby Mama,25.04.2008 00:00,100,36032,Michael McCullers,2008,1,1.008978,100,8780,tt0871426,Baby Mama,10.901355,Would you put your eggs...in this basket?,Baby Mama,Comedy,US,2008,0.011394465944085023,-0.3448510610778144,-0.36309883321546044,0.8154424712527469
1768,58000000,Universal Pictures,USA,Other,Comedy,31199215,Leatherheads,4.04.2008 00:00,114,28721,Duncan Brantley,2008,0,-0.4620825,-50,4942,tt0379865,Leatherheads,9.37102,"If Love Is a Game, Who'll Make the First Pass?",Leatherheads,"Comedy, Romance, Drama","DE, US",2008,1.2100115096775066,0.6493237803805016,-0.4844144167352492,0.3872629809903082
1769,10000000,Other,USA,Other,Comedy,7563670,Over Her Dead Body,1.02.2008 00:00,95,22072,Jeff Lowell,2008,0,-0.243633,-20,13160,tt0785007,Over Her Dead Body,5.478127,She's passed on... But she's not moving on.,Over Her Dead Body,Comedy,US,2008,-0.8447605652940733,-0.6999135044557844,-0.5947450575262594,-0.7019475123893864
1770,35000000,Other,Other,Steven Soderbergh,Biography,1731665,Che: Part One,24.01.2009 00:00,134,40064,Peter Buchman,2008,0,-0.950523857,-100,8881,tt0892255,Che: Part One,5.68041,The revolution made him a legend.,Che: Part One,"Drama, History, War","ES, FR, US",2009,0.2254332237536246,2.069573553892382,-0.2961935626981867,-0.6453498185323178
1771,62000000,Paramount Pictures,Other,Other,Comedy,32235793,The Love Guru,20.06.2008 00:00,87,45014,Mike Myers,2008,0,-0.480067855,-50,12177,tt0811138,The Love Guru,6.258666,His Karma is Huge,The Love Guru,"Comedy, Romance","US, GB, DE",2008,1.3812425159251382,-1.2680134138605363,-0.21405539576849797,-0.48355690435261434
1772,3000000,Fox Searchlight Pictures,USA,Other,Comedy,2926565,Choke,26.09.2008 00:00,92,29460,Clark Gregg,2008,0,-0.024478333,0,13973,tt1024715,Choke,7.589546,From the author of Fight Club,Choke,"Comedy, Drama",US,2008,-1.1444148262274285,-0.9129509704825663,-0.4721517691875644,-0.11118384877950498
1773,15000000,Other,Other,Other,Crime,2203641,Transsiberian,5.09.2008 00:00,111,44948,Brad Anderson,2008,0,-0.8530906,-90,6687,tt0800241,Transsiberian,12.497651,You can't escape your lies.,Transsiberian,"Thriller, Crime, Mystery","DE, ES, GB, LT",2008,-0.6307218074845337,0.4362863143537197,-0.21515057132756046,1.2620774940340131
1774,25000000,Paramount Pictures,USA,Other,Drama,10911750,Stop-Loss,28.03.2008 00:00,112,18404,Mark Richard,2008,0,-0.56353,-60,8988,tt0489281,Stop-Loss,5.430566,The bravest place to stand is by each other's side.,Stop-Loss,"Drama, War",US,2008,-0.20264429186545455,0.5072988030293136,-0.6556102688996126,-0.7152548240148617
1775,5000000,Other,USA,Other,Crime,346286,The Merry Gentleman,4.12.2009 00:00,110,2365,Ron Lazzeretti,2008,0,-0.9307428,-90,24053,tt0967945,The Merry Gentleman,5.378154,A man with a secret. A woman with a past.,The Merry Gentleman,"Drama, Action",US,2009,-1.0587993231036128,0.36527382567812566,-0.9217545233208809,-0.7299194193117312
1776,20000000,Other,Other,Other,Drama,6414563,Brideshead Revisited,15.08.2008 00:00,100,10581,Andrew Davies,2008,0,-0.67927185,-70,12568,tt0412536,Brideshead Revisited,11.069679,Every temptation has its price.,Brideshead Revisited,"Drama, Romance","IT, MA, GB",2008,-0.4166830496749941,-0.3448510610778144,-0.7854217597866743,0.8625386198208282
1777,60000000,Twentieth Century Fox Film Corporation,USA,Other,Adventure,11802056,Meet Dave,11.07.2008 00:00,90,33540,Rob Greenberg,2008,0,-0.803299067,-80,11260,tt0765476,Meet Dave,11.542926,There's a Whole Other World Going on Inside of Him.,Meet Dave,"Comedy, Science Fiction, Adventure, Family",US,2008,1.2956270128013223,-1.0549759478337544,-0.4044500073546088,0.994950581403245
1778,5000000,Other,USA,Other,Comedy,4040588,Bottle Shock,5.09.2008 00:00,110,13051,Jody Savin,2008,0,-0.1918824,-20,13996,tt0914797,Bottle Shock,3.334353,"Based on a true story of love, victory, and fermentation",Bottle Shock,"Comedy, Drama",US,2008,-1.0587993231036128,0.36527382567812566,-0.7444356441672134,-1.3017639307277689
1779,10000000,Other,Other,Other,Crime,3607,The Oxford Murders,2.07.2010 00:00,104,24282,Álex de la Iglesia,2008,0,-0.9996393,-100,12245,tt0488604,The Oxford Murders,5.97385,There is no way of finding a single absolute truth,The Oxford Murders,"Crime, Mystery, Thriller","ES, FR, GB",2010,-0.8447605652940733,-0.06080110637543835,-0.5580732698667419,-0.5632468870678935
1780,22000000,Other,USA,Other,Action,23530831,Traitor,27.08.2008 00:00,114,50958,Jeffrey Nachmanoff,2008,1,0.069583227,10,13291,tt0988047,Traitor,7.859606,The truth is complicated.,Traitor,"Drama, Action, Thriller, Crime",US,2008,-0.33106754655117826,0.6493237803805016,-0.11542322117656463,-0.03562251538500369
1781,21000000,Touchstone Pictures,USA,Other,Comedy,16284360,Swing Vote,1.08.2008 00:00,120,15740,Jason Richman,2008,0,-0.224554286,-20,10187,tt1027862,Swing Vote,5.204249,One ordinary guy is giving the candidates a reason to run.,Swing Vote,"Drama, Comedy",US,2008,-0.3738752981130862,1.0753987124340656,-0.6998155369199542,-0.7785771016192583
1782,25000000,Other,USA,Barry Levinson,Comedy,1090947,What Just Happened,31.10.2008 00:00,104,24511,Art Linson,2008,0,-0.95636212,-100,8944,tt0486674,What Just Happened,10.510245,Admit nothing.,What Just Happened,"Comedy, Drama",US,2008,-0.20264429186545455,-0.06080110637543835,-0.5542733425481764,0.7060119998614877
1783,18000000,Other,Other,Other,Crime,300000,The Informers,24.04.2009 00:00,98,14783,Bret Easton Ellis,2008,0,-0.983333333,-100,17436,tt0865554,The Informers,6.675032,Greed is good. Sex is easy. Youth is forever.,The Informers,Drama,"DE, US",2009,-0.50229855279881,-0.48687603842900234,-0.7156955825263607,-0.3670599401960013
1784,25000000,Other,USA,Other,Animation,19528602,Igor,19.09.2008 00:00,87,20476,Chris McKenna,2008,0,-0.21885592,-20,14248,tt0465502,Igor,9.369432,All men aren't created Evil.,Igor,"Animation, Comedy, Family, Fantasy","US, FR",2008,-0.20264429186545455,-1.2680134138605363,-0.6212283937726802,0.38681866714364277
1785,20000000,Other,USA,Other,Adventure,6563357,Strange Wilderness,1.02.2008 00:00,100,19380,Peter Gaulke,2008,0,-0.67183215,-70,14220,tt0489282,Strange Wilderness,5.024661,This ain't March of the Penguins.,Strange Wilderness,Comedy,US,2008,-0.4166830496749941,-0.3448510610778144,-0.6394149454807487,-0.8288248567168355
1786,60000000,Universal Pictures,Other,Other,Animation,50877145,The Tale of Despereaux,19.12.2008 00:00,93,32512,Kate DiCamillo,2008,0,-0.152047583,-20,10199,tt0420238,The Tale of Despereaux,12.364579,Small Mouse. Big Dreams,The Tale of Despereaux,"Adventure, Animation, Family","GB, US",2008,1.2956270128013223,-0.8419384818069724,-0.42150819636546133,1.224844665190523
1787,25000000,Other,USA,Other,Action,6820,Mutant Chronicles,8.01.2010 00:00,111,24230,Philip Eisner,2008,0,-0.9997272,-100,13256,tt0490181,Mutant Chronicles,6.603748,Welcome to the 23rd century.  The new dark ages.,Mutant Chronicles,"Action, Adventure, Horror, Science Fiction","US, GB",2010,-0.20264429186545455,0.4362863143537197,-0.5589361354587304,-0.38700481944392245
1788,25000000,Other,Other,Richard Linklater,Drama,1186957,Me and Orson Welles,18.12.2009 00:00,114,9720,Robert Kaplow,2008,0,-0.95252172,-100,12404,tt1175506,Me and Orson Welles,3.600917,If you want to discover life learn from the master,Me and Orson Welles,"Comedy, Drama, Romance",US,2009,-0.20264429186545455,0.6493237803805016,-0.7997088227617171,-1.2271807593030046
1789,5000000,Other,USA,Other,Drama,13350177,The Haunting of Molly Hartley,31.10.2008 00:00,82,8232,John Travis,2008,1,1.6700354,170,14745,tt1045655,The Haunting of Molly Hartley,9.982123,Her past is yet to come.,The Haunting of Molly Hartley,"Drama, Horror",US,2008,-1.0587993231036128,-1.6230758572385064,-0.8244000535478538,0.5582463088484876
1790,7000000,Other,USA,Other,Drama,2344847,Redbelt,9.05.2008 00:00,99,19183,David Mamet,2008,0,-0.665021857,-70,12400,tt1012804,Redbelt,5.130795,There's always a way out. You just have to find it.,Redbelt,Drama,US,2008,-0.973183819979797,-0.41586354975340833,-0.6426838785888596,-0.7991291351790587
1791,10000000,Other,USA,Other,Drama,17655201,Kit Kittredge: An American Girl,2.07.2008 00:00,101,4988,Ann Peacock,2008,1,0.7655201,80,8359,tt0846308,Kit Kittredge: An American Girl,5.310976,"Kit Kittredge, a resourceful young girl, helps her mother run a boardinghouse after her father loses his job.",Kit Kittredge: An American Girl,"Comedy, Drama, Family",US,2008,-0.8447605652940733,-0.27383857240222037,-0.8782295916326842,-0.7487154618755163
1792,9000000,Other,USA,Other,Comedy,4881867,Hamlet 2,27.08.2008 00:00,92,15574,Pam Brady,2008,0,-0.457570333,-50,12621,tt1104733,Hamlet 2,5.654268,One high school drama teacher is about to make a huge number 2.,Hamlet 2,"Comedy, Music",US,2008,-0.8875683168559811,-0.9129509704825663,-0.7025700693866872,-0.6526642093254714
1793,10000000,Other,USA,Other,Action,580862,"War, Inc.",13.06.2008 00:00,107,20411,Mark Leyner,2008,0,-0.9419138,-90,13191,tt0884224,"War, Inc.",4.800426,When it comes to war... America means business,"War, Inc.","Action, Adventure, Comedy, Thriller",BG,2008,-0.8447605652940733,0.15223635965134366,-0.6223069757626661,-0.8915646019353647
1794,40000000,Twentieth Century Fox Film Corporation,USA,Other,Animation,21002919,Fantastic Mr. Fox,25.11.2009 00:00,87,154247,Roald Dahl,2009,0,-0.474927025,-50,10315,tt0432283,Fantastic Mr. Fox,8.695893,Dig the life fantastic!,Fantastic Mr. Fox,"Adventure, Animation, Comedy, Family",US,2009,0.43947198156316414,-1.2680134138605363,1.5985099351871972,0.1983660827801717
1795,25000000,Paramount Pictures,USA,Other,Drama,83823381,Up in the Air,23.12.2009 00:00,109,283498,Walter Kirn,2009,1,2.35293524,240,22947,tt1193138,Up in the Air,8.338562,The story of a man ready to make a connection.,Up in the Air,"Drama, Romance",US,2009,-0.20264429186545455,0.29426133700253165,3.743245331920369,0.09838679364742135
