,budget,company,director,gross,name,released,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,popularity,tagline,title,genres_edited,spoken_languages_edited,production_countries_edited,keywords_edited,year_released,budget_norm,score_norm,votes_norm,popularity_norm
1749,6000000,Other,Other,4542775,Miss March,13.03.2009 00:00,5.0,Zach Cregger,19111,Zach Cregger,2009,0,-0.242870833,-20,FALSE,19556,tt1151922,Miss March,A young man awakens from a four-year coma to hear that his once virginal high-school sweetheart has since become a centerfold in one of the world's most famous men's magazines. He and his sex-crazed best friend decide to take a cross-country road trip in order to crash a party at the magazine's legendary mansion headquarters and win back the girl.,8.397892,"After four years in a coma, Eugene Pratt is going to be reunited with his high school sweetheart... on pages 95-97.",Miss March,"Comedy, Romance",en,US,"sex, first time, virgin, road trip, playboy, duringcreditsstinger",2009,-1.0487424347635963,-1.5214053039989104,-0.6784247966062906,0.05035662369841211
1750,60000000,Warner Bros.,Clint Eastwood,37491364,Invictus,11.12.2009 00:00,7.4,Morgan Freeman,132427,Anthony Peckham,2009,0,-0.375143933,-40,FALSE,22954,tt1057500,Invictus,"Newly elected President Nelson Mandela knows his nation remains racially and economically divided in the wake of apartheid. Believing he can bring his people together through the universal language of sport, Mandela rallies South Africa's rugby team as they make their historic run to the 1995 Rugby World Cup Championship match.",9.109838,His people needed a leader. He gave them a champion.,Invictus,"Drama, History",en,US,"stadium, south africa, apartheid, nelson mandela, sport, nation, rugby, president, racism, poverty, celebration, duringcreditsstinger",2009,1.2418433313992985,1.3120151148639638,1.1084179576892452,0.24990038580841517
1751,100000000,Universal Pictures,Other,49438370,Land of the Lost,5.06.2009 00:00,5.4,Will Ferrell,54864,Chris Henchy,2009,0,-0.5056163,-50,FALSE,18162,tt0457400,Land of the Lost,"On his latest expedition, Dr. Rick Marshall is sucked into a space-time vortex alongside his research assistant and a redneck survivalist. In this alternate universe, the trio make friends with a primate named Chaka, their only ally in a world full of dinosaurs and other fantastic creatures.",7.642063,Right place. Wrong time.,Land of the Lost,"Adventure, Comedy, Science Fiction",en,US,"alien life-form, dinosaur, primate, duringcreditsstinger",2009,2.938573528556998,-1.0491685675217644,-0.11464749248040992,-0.1614866371273271
1752,26000000,Other,Other,13248477,Case 39,1.10.2010 00:00,6.2,Renée Zellweger,65254,Ray Wright,2009,0,-0.490443192,-50,FALSE,28355,tt0795351,Case 39,"In her many years as a social worker, Emily Jenkins believes she has seen it all, until she meets 10-year-old Lilith and the girl's cruel parents. Emily's worst fears are confirmed when the parents try to harm the child, and so Emily assumes custody of Lilith while she looks for a foster family. However, Emily soon finds that dark forces surround the seemingly innocent girl, and the more she tries to protect Lilith, the more horrors she encounters.",9.644085,Some cases should  never be opened.,Case 39,"Horror, Mystery, Thriller",en,"CA, US","child abuse, detective, social worker, supernatural, murder, mental institution, youth, violence, danger, cityscape, drawn, falling elevator, pier, psychological, deadly, mind and soul, supernatural ability",2010,-0.20037733618474643,-0.10469509456747328,0.04918900207579236,0.39963878770404077
1753,85000000,Universal Pictures,Other,112735375,It's Complicated,25.12.2009 00:00,6.6,Meryl Streep,74245,Nancy Meyers,2009,1,0.326298529,30,FALSE,22897,tt1230414,It's Complicated,"Ten years after their divorce, Jane and Jake Adler unite for their son's college graduation and unexpectedly end up sleeping together. But Jake is married, and Jane is embarking on a new romance with her architect. Now, she has to sort out her life – just when she thought she had it all figured out.",9.083133,First comes marriage. Then comes divorce. And then...,It's Complicated,"Comedy, Romance","en, fr",US,"graduation, ex husband, woman director",2009,2.3022997046228606,0.3675416419096717,0.19096512551706424,0.24241552576685643
1754,20000000,Other,Other,13630226,Crank: High Voltage,17.04.2009 00:00,6.2,Jason Statham,121567,Mark Neveldine,2009,0,-0.3184887,-30,FALSE,15092,tt1121931,Crank: High Voltage,Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker that requires regular jolts of electricity to keep working.,10.044642,"Stay Charged, Stay Alive!",Crank: High Voltage,"Action, Thriller, Crime",en,US,"female nudity, prostitute, horse race, heart, strip club, electric shock, godzilla, sequel, tourette syndrome, gang, shootout, public sex, cigarette smoking, mansion, electrocution, foot chase, surgery, taser, duringcreditsstinger, flashback, absurdism, ultraviolence",2009,-0.4548868657584014,-0.10469509456747328,0.937170187633388,0.5119066432991229
1755,30000000,Other,Other,79566871,Hannah Montana: The Movie,10.04.2009 00:00,4.3,Miley Cyrus,34118,Dan Berendsen,2009,1,1.652229033,170,FALSE,18126,tt1114677,Hannah Montana: The Movie,"When Miley Stewart (aka pop-star Hannah Montana) gets too caught up in the superstar celebrity lifestyle, her dad decides it's time for a total change of scenery. But sweet nibblets! Miley must trade in all the glitz and glamour of Hollywood for some ol' blue jeans on the family farm in Tennessee, and question if she can be both Miley Stewart and Hannah Montana. With a little help from her friends – and awesome guest stars Taylor Swift, Rascal Flatts and Vanessa Williams – will she figure out whether to choose Hannah or Miley?",6.332878,She has the best of both worlds...now she has to choose just one.,Hannah Montana: The Movie,"Comedy, Drama, Family, Music, Romance",en,US,"double life, pop star, musical, tennessee, teenage girl, teen movie, teenager, hometown, famous",2009,-0.030704316468976464,-2.347819592833915,-0.4417843467694352,-0.5284241579477049
1756,70000000,Other,Other,617840,Agora,10.09.2010 00:00,7.2,Rachel Weisz,56850,Alejandro Amenábar,2009,0,-0.991173714,-100,FALSE,26428,tt1186830,Agora,"A historical drama set in Roman Egypt, concerning philosopher Hypatia of Alexandria and her relationship with her slave Davus, who is torn between his love for her and the possibility of gaining his freedom by joining the rising tide of Christianity.",8.029671,"Alexandria, Egypt. 391 A.D. The World Changed Forever.",Agora,"Adventure, Drama, History",en,ES,"christianity, philosophy, egypt, new love, war, cult, historical figure, history, sword fight, ancient world, destiny, fall in love, hypatia, misogyny, persecution, library of alexandria, political unrest, impossible love, false history, power relations, unfulfillment, master and servant, love and romance, unfulfilled love",2010,1.6660258806887234,1.0758967466253908,-0.08333091132654874,-0.05284811883530188
1757,42000000,Universal Pictures,Other,60054530,Brüno,10.07.2009 00:00,5.8,Sacha Baron Cohen,125840,Sacha Baron Cohen,2009,1,0.429869762,40,FALSE,18480,tt0889583,Brüno,Flamboyantly gay Austrian television reporter Bruno stirs up trouble with unsuspecting guests and large crowds through brutally frank interviews and painfully hilarious public displays of homosexuality.,8.543888,Borat was so 2006,Brüno,Comedy,"cs, en, de",US,"gay, fame, mockumentary, hollywood, lgbt, duringcreditsstinger",2009,0.47831474267833346,-0.5769318310446193,1.0045497199951448,0.09127628767996701
1758,10000000,Universal Pictures,Other,25464480,The Fourth Kind,6.11.2009 00:00,5.9,Milla Jovovich,66304,Olatunde Osunsanmi,2009,1,1.546448,150,FALSE,22824,tt1220198,The Fourth Kind,"Since the 1960s, a disproportionate number of the population in and around Nome, Alaska, have gone missing. Despite FBI investigations, the disappearances remain a mystery. Dr. Abigail Tyler, a psychologist, may be on the verge of blowing the unsolved cases wide open when, during the course of treating her patients, she finds evidence of alien abductions.",13.751992,There are four kinds of alien encounters. The fourth kind is abduction.,The Fourth Kind,"Mystery, Science Fiction, Thriller",en,US,"brother sister relationship, wheelchair, hypnosis, investigation, cover-up, ufo, alaska, disappearance, hospital, alien abduction, patient, psychotherapy, fake documentary, based on supposedly true story, nome alaska, faked footage, audio cassette, ancient astronaut, anchorage alaska, police fake, duringcreditsstinger",2009,-0.8790694150478263,-0.45887264692533225,0.06574610691544706,1.5510002914950825
1759,40000000,Warner Bros.,Other,38105077,Ninja Assassin,25.11.2009 00:00,6.4,Rick Yune,60987,Matthew Sand,2009,0,-0.047373075,0,FALSE,22832,tt1186367,Ninja Assassin,"Ninja Assassin follows Raizo (Rain), one of the deadliest assassins in the world. Taken from the streets as a child, he was transformed into a trained killer by the Ozunu Clan, a secret society whose very existence is considered a myth. But haunted by the merciless execution of his friend by the Clan, Raizo breaks free from them and vanishes. Now he waits, preparing to exact his revenge.",9.163897,"Fear not the weapon, but the hand that wields it.",Ninja Assassin,"Action, Crime, Thriller",en,"DE, US","assassination, assassin, ninja fighter, revenge, ninja, ninjutsu",2009,0.39347823282044847,0.13142327367109974,-0.018095918258309196,0.2650520071896783
1760,15000000,Other,Woody Allen,5306447,Whatever Works,3.07.2009 00:00,7.2,Evan Rachel Wood,62933,Woody Allen,2009,0,-0.646236867,-60,FALSE,19265,tt1178663,Whatever Works,"Whatever Works explores the relationship between a crotchety misanthrope, Boris and a naïve, impressionable young runaway from the south, Melody. When Melody's uptight parents arrive in New York to rescue her, they are quickly drawn into wildly unexpected romantic entanglements. Everyone discovers that finding love is just a combination of lucky chance and appreciating the value of ""whatever works.""",8.930341,A new comedy,Whatever Works,"Comedy, Romance",en,"FR, US","love at first sight, runaway, age difference, naivety, christian, marriage, atheist, misanthrope, eccentric, religion, dating, new york city, older man younger woman relationship, limp",2009,-0.6669781404031139,1.0758967466253908,0.012589916044517528,0.1995910833227503
1761,35000000,Warner Bros.,Other,10275638,Whiteout,11.09.2009 00:00,5.5,Kate Beckinsale,33530,Jon Hoeber,2009,0,-0.706410343,-70,FALSE,22787,tt0365929,Whiteout,"The only U.S. Marshal assigned to Antarctica, Carrie Stetko will soon leave the harsh environment behind for good – in three days, the sun will set and the Amundsen-Scott Research Station will shut down for the long winter. When a body is discovered out on the open ice, Carrie's investigation into the continent's first homicide plunges her deep into a mystery that may cost her her own life.",7.759722,See Your Last Breath,Whiteout,"Action, Crime, Mystery, Thriller","en, ru","CA, FR, US","airplane, based on comic, corpse, stich",2009,0.18138695817573602,-0.9311093834024783,-0.4510563254796418,-0.12850924908651948
1762,22000000,Paramount Pictures,Other,723714,Middle Men,6.08.2010 00:00,6.6,Luke Wilson,33978,George Gallo,2009,0,-0.967103909,-100,FALSE,38842,tt1251757,Middle Men,"Chronicles Jack Harris, one of the pioneers of internet commerce, as he wrestles with his morals and struggles not to drown in a sea of conmen, mobsters, drug addicts, and pornstars.",7.095445,"Business is a lot like sex ... getting in is easy, pulling out is hard.",Middle Men,"Drama, Comedy, Crime",en,US,"corruption, pornography, texas, nightclub, nudity, russian, stripper, website, deception, murder, wealth, mafia, money, true, mobster, internet, pistol, explosion, drug, addict, fired",2010,-0.37005035590051644,0.3675416419096717,-0.4439919607480558,-0.3146923748617141
1763,8000000,Other,Other,10814185,Extract,4.09.2009 00:00,6.2,Jason Bateman,39493,Mike Judge,2009,1,0.351773125,40,FALSE,12569,tt1225822,Extract,"The owner of a factory that produces flavor extracts, Joel Reynold seems to have it all, but really doesn't. What's missing is sexual attention from his wife, Suzie. Joel hatches a convoluted plan to get Suzie to cheat on him, thereby clearing the way for Joel to have an affair with Cindy, an employee. But what Joel doesn't know is that Cindy is a sociopathic con artist, and a freak workplace accident clears the way for her to ruin Joel forever.",11.23915,Sticking it to the man has never looked so good.,Extract,Comedy,en,US,"infidelity, con man, thief, independent film, business, manufacturing, industrial accident, duringcreditsstinger, sexless marriage, misfortune",2009,-0.9639059249057114,-0.10469509456747328,-0.357027738661679,0.8467025691003719
1764,14000000,Other,Other,15483540,A Perfect Getaway,7.08.2009 00:00,6.5,Milla Jovovich,59667,David Twohy,2009,1,0.105967143,10,FALSE,12403,tt0971209,A Perfect Getaway,"For their honeymoon, newlyweds Cliff and Cydney head to the tropical islands of Hawaii. While journeying through the paradisaical countryside the couple encounters Kale and Cleo, two disgruntled hitchhikers and Nick and Gina, two wild but well-meaning spirits who help guide them through the lush jungles. The picturesque waterfalls and scenic mountainsides quickly give way to terror when Cliff and Cydney learn of a grisly murder that occurred nearby and realize that they're being followed by chance acquaintances that suspiciously fit the description of the killers.",11.017008,Welcome to paradise. Enter at your own risk.,A Perfect Getaway,"Thriller, Mystery, Adventure",en,US,"hawaii, honeymoon, double murder, murder",2009,-0.7093963953320563,0.24948245779038572,-0.03891056434244654,0.7844407537342623
