,budget,company,country,director,genre,gross,name,rating,released,runtime,score,star,votes,writer,year,isprofit,profitability_ratio,profitability_ratio_bucket,adult,id,imdb_id,original_title,overview,title,genres_edited,spoken_languages_edited,keywords_edited,year_released,budget_norm,runtime_norm,score_norm,votes_norm
1921,35000000,Walt Disney Pictures,USA,Other,Comedy,49492060,Old Dogs,PG,25.11.2009 00:00,100,5.4,Robin Williams,32674,David Diamond,2009,1,0.414058857,40,FALSE,22949,tt0976238,Old Dogs,"Charlie and Dan have been best friends and business partners for thirty years; their Manhattan public relations firm is on the verge of a huge business deal with a Japanese company. With two weeks to sew up the contract, Dan gets a surprise: a woman he married on a drunken impulse nearly nine years before (annulled the next day) shows up to tell him he's the father of her twins, now seven, and she'll be in jail for 14 days for a political protest. Dan volunteers to keep the tykes, although he's up tight and clueless. With Charlie's help is there any way they can be dad and uncle, meet the kids' expectations, and still land the account?",Old Dogs,"Comedy, Family","en, uk","japanese, camp, best friend, co-worker, kids, duringcreditsstinger, sports marketing firm",2009,0.23425970832294923,-0.37102372522402305,-1.0158609372482135,-0.39183098912898723
1922,8000000,Other,USA,Other,Action,10269307,The Boondock Saints II: All Saints Day,R,11.12.2009 00:00,118,6.3,Sean Patrick Flanery,55823,Troy Duffy,2009,1,0.283663375,30,FALSE,22821,tt1300851,The Boondock Saints II: All Saints Day,"Skillfully framed by an unknown enemy for the murder of a priest, wanted vigilante MacManus brothers Murphy and Connor must come out of hiding on a sheep farm in Ireland to fight for justice in Boston.",The Boondock Saints II: All Saints Day,"Action, Thriller, Crime","en, it, es","boston, sheep, friendship, sequel, revenge, ireland",2009,-0.9074462658839133,0.9082094582968868,0.04715899820231167,0.011797819190688516
1923,17000000,Other,USA,Other,Crime,27154426,Brooklyn's Finest,R,5.03.2010 00:00,132,6.7,Richard Gere,55183,Michael C. Martin,2009,1,0.597319176,60,FALSE,26390,tt1210042,Brooklyn's Finest,Enforcing the law within the notoriously rough Brownsville section of the city and especially within the Van Dyke housing projects is the NYPD's sixty-fifth precinct. Three police officers struggle with the sometimes fine line between right and wrong.,Brooklyn's Finest,"Crime, Drama, Thriller",en,"male nudity, female nudity, tattoo, gambling, corruption, father son relationship, prostitute, robbery, detective, police brutality, wife husband relationship, card game, desperation, undercover, kidnapping, drug dealer, retirement, death of a friend, asthma, police, fellatio, blood splatter, revenge, deception, murder, betrayal, priest, breast, bag of money, shootout, blood on shirt, shot in the back, undercover cop, blood, suicidal, f word, shot to death, punched in the face, redemption, police officer killed, hospital, dirty cop, police corruption, pistol, new york city, church, violence, strangulation, foot chase, police detective, father daughter relationship, police station, held at gunpoint, catholic, guilt, brooklyn new york city, narcotics cop, nypd, missing person, racial slur, swat team, ensemble cast, pregnant wife, confessional, drive by shooting, shot in the shoulder, gun in mouth, police raid, reference to god, razor blade, shot through a door, stealing money, police officer shot, expecting twins, lens flare, flashback, money problems, family man, neo-noir, bmw, apathy, confession booth, thoughts of retirement, hail mary, working in the nude, drug raid, ironing money, bedtime prayer, briefing, shot point blank, reference to gregory hines, police badge, sex slave, trail of blood, gold watch, man slaps a woman, mold",2010,-0.5268776078149592,1.9031686010353723,0.5196123028469902,0.0006387005538319581
1924,2900000,Other,USA,Other,Action,228477,Black Dynamite,R,13.01.2010 00:00,84,7.4,Arsenio Hall,38535,Michael Jai White,2009,0,-0.921214828,-90,FALSE,24804,tt1190536,Black Dynamite,"This is the story of 1970s African-American action legend Black Dynamite. The Man killed his brother, pumped heroin into local orphanages, and flooded the ghetto with adulterated malt liquor. Black Dynamite was the one hero willing to fight The Man all the way from the blood-soaked city streets to the hallowed halls of the Honky House...",Black Dynamite,"Action, Comedy","en, it","black people, blaxploitation, spoof, duringcreditsstinger",2010,-1.123101838789654,-1.5081198883537206,1.3464055859751771,-0.2896378729873993
1925,22000000,Warner Bros.,USA,Steven Soderbergh,Comedy,33313582,The Informant!,R,18.09.2009 00:00,108,6.5,Matt Damon,55457,Scott Z. Burns,2009,1,0.514253727,50,FALSE,11323,tt1130080,The Informant!,"A rising star at agri-industry giant Archer Daniels Midland (ADM), Mark Whitacre suddenly turns whistleblower. Even as he exposes his company’s multi-national price-fixing conspiracy to the FBI, Whitacre envisions himself being hailed as a hero of the common man and handed a promotion.",The Informant!,"Drama, Comedy, Crime",en,"agriculture, company, witness to murder",2009,-0.31545057555442907,0.1975243563408258,0.2833856505246509,0.005416198220236172
1926,18000000,Other,USA,Other,Comedy,23993605,Observe and Report,R,10.04.2009 00:00,86,5.8,Seth Rogen,54428,Jody Hill,2009,1,0.332978056,30,FALSE,16991,tt1197628,Observe and Report,"Bi-polar mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But when Barnhardt can't bring the culprit to justice, a surly police detective, is recruited to close the case.",Observe and Report,"Comedy, Crime, Drama",en,"robbery, unrequited love, security guard, mall",2009,-0.48459220136285314,-1.3659828679625086,-0.543407632603536,-0.012525572213084764
1927,15000000,Fox 2000 Pictures,USA,Other,Comedy,33860010,All About Steve,PG-13,4.09.2009 00:00,99,4.8,Sandra Bullock,34902,Kim Barker,2009,1,1.257334,130,FALSE,23706,tt0881891,All About Steve,"After one short date, a brilliant crossword constructor decides that a CNN cameraman is her true love. Because the cameraman's job takes him hither and yon, she crisscrosses the country, turning up at media events as she tries to convince him they are perfect for each other.",All About Steve,Comedy,"es, en","blind date, eccentric, aftercreditsstinger, crossword puzzle, mine shaft",2009,-0.6114484207191712,-0.4420922354196291,-1.7245408942152312,-0.35298330737443034
1928,1700000,Other,USA,Steven Soderbergh,Drama,695417,The Girlfriend Experience,R,8.07.2009 00:00,77,5.5,Sasha Grey,14416,David Levien,2009,0,-0.590931176,-60,FALSE,17680,tt1103982,The Girlfriend Experience,"Chelsea is an in-demand call girl whose $2,000 an hour price tag allows her to live in New York's lap of luxury. Besides her beauty and sexual skill, Chelsea offers her clients companionship and conversation, or, as she dubs it, ""the girlfriend experience."" With her successful business and a devoted, live-in boyfriend, Chelsea thinks she has it made... until a new client rocks her world.",The Girlfriend Experience,"Comedy, Drama","en, fr","prostitute, infidelity, economy, client, independent film, prostitution, las vegas, call girl",2009,-1.1738443265321812,-2.0055994597229634,-0.8977476110870444,-0.7101797204910607
1929,18000000,Other,Other,Other,Comedy,14793904,"I Love You, Beth Cooper",PG-13,10.07.2009 00:00,102,5.3,Hayden Panettiere,29845,Larry Doyle,2009,0,-0.178116444,-20,FALSE,19840,tt1032815,"I Love You, Beth Cooper","Nerdy teenager Denis Cooverman (Paul Rust) harbors a secret crush on Beth Cooper (Hayden Panettiere), the hottest girl in high school. During his graduation speech, Denis lets the cat out of the bag and declares his love for Beth, who, instead of dissing Denis, shows up at his house later that day and promises to show him the time of his life.","I Love You, Beth Cooper","Comedy, Romance",en,"virgin, cheerleader, graduation, high school, aspen, friends, in the closet, teenager, popularity, based on young adult novel, popular girl",2009,-0.48459220136285314,-0.22888670483281082,-1.1339742634093837,-0.44115778072846723
1930,18000000,Dimension Films,USA,Other,Comedy,15281286,Youth in Revolt,R,8.01.2010 00:00,90,6.5,Michael Cera,67707,Gustin Nash,2009,0,-0.151039667,-20,FALSE,22327,tt0403702,Youth in Revolt,"Nick Twisp (Michael Cera), a teen with a taste for the finer things in life like Sinatra and Fellini, falls hopelessly in love with the beautiful, free-spirited Sheeni Saunders (Portia Doubleday) while on a family vacation.  But family, geography and jealous ex-lovers conspire to keep these two apart. Nick abandons his dull, predictable life and develops a rebellious alter ego: François.  With his ascot, his moustache and his cigarette, François will stop at nothing to be with Sheeni, and leads Nick on a path of destruction with unpredictable consequences..",Youth in Revolt,"Drama, Comedy, Romance","en, fr","based on novel, coming of age, duringcreditsstinger",2010,-0.48459220136285314,-1.081708827180084,0.2833856505246509,0.21900870337881873
1931,60000000,Universal Pictures,USA,Other,Comedy,40572825,Duplicity,PG-13,20.03.2009 00:00,125,6.2,Julia Roberts,43170,Tony Gilroy,2009,0,-0.32378625,-30,FALSE,16558,tt1135487,Duplicity,Two romantically-engaged corporate spies team up to manipulate a corporate race to corner the market on a medical innovation that will reap huge profits and enable them to lead an extravagant lifestyle together.,Duplicity,"Romance, Comedy, Crime","en, de, ru, es",spy,2009,1.2913948696255997,1.4056890296661295,-0.07095432795885744,-0.20882144348453965
1932,17000000,Other,USA,Other,Comedy,9451946,Away We Go,R,26.06.2009 00:00,98,7.1,John Krasinski,47589,Dave Eggers,2009,0,-0.444003176,-40,FALSE,19255,tt1176740,Away We Go,"Verona and Burt have moved to Colorado to be close to Burt's parents but, with Veronica expecting their first child, Burt’s parents decide to move to Belgium, now leaving them in a place they hate and without a support structure in place. They set off on a whirlwind tour of of disparate locations where they have friends or relatives, sampling not only different cities and climates but also different families. Along the way they realize that the journey is less about discovering where they want to live and more about figuring out what type of parents they want to be.",Away We Go,"Drama, Comedy, Romance",en,"interracial relationship, dead father, reference to bob dylan, biracial, bedtime story, unmarried couple, medical illustrator, disguised voice, reference to huckleberry finn, student protest, sonogram, expectant grandmother, dead parents, testicles",2009,-0.5268776078149592,-0.5131607456152353,0.9920656074916677,-0.13177121652161913
1933,3900000,Other,USA,Other,Adventure,688529,Fanboys,PG-13,13.02.2009 00:00,100,6.6,Dan Fogler,51872,Ernest Cline,2009,0,-0.823454103,-80,FALSE,13532,tt0489049,Fanboys,"In 1999, Star Wars fanatics take a cross-country trip to George Lucas' Skywalker Ranch so their dying friend can see a screening of The Phantom Menace before its release.",Fanboys,"Adventure, Comedy",en,"fan, road trip, fan culture, rivalry, science fiction, urination, buddy, cameo, film fan, space opera, fandom",2009,-1.080816432337548,-0.37102372522402305,0.40149897668582,-0.05709230226903064
1934,7300000,Other,Other,Other,Action,1818681,Harry Brown,R,14.05.2010 00:00,103,7.2,Michael Caine,77350,Gary Young,2009,0,-0.750865616,-80,FALSE,25941,tt1289406,Harry Brown,An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,Harry Brown,"Thriller, Crime, Drama, Action",en,"self-defense, widower",2010,-0.9370460504003876,-0.1578181946372047,1.1101789336528378,0.3871452362150809
1935,8000000,Other,USA,Other,Comedy,16734283,New in Town,PG,30.01.2009 00:00,97,5.6,Renée Zellweger,18623,Ken Rance,2009,1,1.091785375,110,FALSE,14536,tt1095174,New in Town,"Lucy Hill is an ambitious up-and-coming executive living in Miami. She loves her shoes, she loves her cars and she loves climbing the corporate ladder. When she is offered a temporary assignment – in the middle of nowhere – to restructure a manufacturing plant, she jumps at the opportunity, knowing that a big promotion is close at hand. What begins as a straight-forward assignment becomes a life-changing experience as Lucy discovers greater meaning in her life and, most unexpectedly, the man of her dreams.",New in Town,Comedy,"en, es","minnesota, small town, economy, plant, vegetarian, love, rural setting, labor, manufacturing, middle america, rube, ice fishing",2009,-0.9074462658839133,-0.5842292558108413,-0.7796342849258753,-0.6368259515765989
1936,16000000,Other,USA,Other,Horror,11956207,Sorority Row,R,11.09.2009 00:00,101,5.1,Briana Evigan,25255,Josh Stolberg,2009,0,-0.252737063,-30,FALSE,26688,tt1232783,Sorority Row,"When five sorority girls inadvertently cause the murder of one of their sisters in a prank gone wrong, they agree to keep the matter to themselves and never speak of it again, so they can get on with their lives. This proves easier said than done, when after graduation a mysterious killer goes after the five of them and anyone who knows their secret.",Sorority Row,"Horror, Mystery, Thriller",en,"female nudity, graduation, serial killer, blood, slasher, killer, horror movie remade, sorority house, axe",2009,-0.5691630142670652,-0.29995521502841693,-1.3702009157317228,-0.5211895847021728
1937,60000000,DreamWorks,Other,Other,Biography,31670931,The Soloist,PG-13,24.04.2009 00:00,117,6.7,Jamie Foxx,45900,Susannah Grant,2009,0,-0.47215115,-50,FALSE,17332,tt0821642,The Soloist,"A Los Angeles journalist befriends a homeless Juilliard-trained musician, while looking for a new article for the paper.",The Soloist,Drama,en,"newspaper, cello, musical, violin, los angeles",2009,1.2913948696255997,0.8371409481012807,0.5196123028469902,-0.1612208280491984
