,budget,gross,name,released,runtime,score,votes,year,isprofit,profitability_ratio,profitability_ratio_bucket,id,imdb_id,original_title,popularity,title,year_released
3162,4000000,9039,The Sacrament,1.05.2014 00:00,99,6.1,13644,2013,0,-0.99774025,-100,211067,tt2383068,The Sacrament,5.350658,The Sacrament,2014
3163,50000000,90288712,Planes,9.08.2013 00:00,91,5.8,37338,2013,1,0.80577424,80,151960,tt1691917,Planes,11.604181,Planes,2013
3164,3300000,1359563,Gimme Shelter,29.10.2014 00:00,100,6.5,7082,2013,0,-0.588011212,-60,232175,tt1657510,Gimme Shelter,5.636855,Gimme Shelter,2014
3165,25000000,100144,Man of Tai Chi,5.07.2013 00:00,105,6.1,30477,2013,0,-0.99599424,-100,76544,tt2016940,Man of Tai Chi,11.829231,Man of Tai Chi,2013
3166,6500000,2268296,The East,28.06.2013 00:00,116,6.8,44425,2013,0,-0.651031385,-70,87499,tt1869716,The East,6.53667,The East,2013
3167,8500000,6787,Welcome to the Punch,15.03.2013 00:00,99,6.1,28765,2013,0,-0.999201529,-100,93828,tt1684233,Welcome to the Punch,7.67857,Welcome to the Punch,2013
3168,5000000,40040,CBGB,11.10.2013 00:00,101,6.6,7038,2013,0,-0.991992,-100,111479,tt1786751,CBGB,3.711772,CBGB,2013
3169,10000000,652355,Parkland,2.10.2013 00:00,93,6.3,12682,2013,0,-0.9347645,-90,209262,tt2345112,Parkland,6.71518,Parkland,2013
3170,35000000,8323085,Mandela: Long Walk to Freedom,25.12.2013 00:00,141,7.1,23075,2013,0,-0.762197571,-80,192136,tt2304771,Mandela: Long Walk to Freedom,11.318079,Mandela: Long Walk to Freedom,2013
3171,17000000,70525195,The Best Man Holiday,15.11.2013 00:00,123,6.7,12301,2013,1,3.148540882,310,146304,tt2083355,The Best Man Holiday,6.102021,The Best Man Holiday,2013
3172,12000000,261695,Life of Crime,29.08.2014 00:00,98,5.8,14145,2013,0,-0.978192083,-100,209189,tt1663207,Life of Crime,17.788579,Life of Crime,2014
3173,81000000,128261724,Kingsman: The Secret Service,13.02.2015 00:00,129,7.7,467659,2014,1,0.583478074,60,207703,tt2802144,Kingsman: The Secret Service,28.224212,Kingsman: The Secret Service,2015
3174,165000000,188020017,Interstellar,7.11.2014 00:00,169,8.6,1095553,2014,1,0.139515255,10,157336,tt0816692,Interstellar,32.213481,Interstellar,2014
3175,170000000,333176600,Guardians of the Galaxy,1.08.2014 00:00,121,8.1,791340,2014,1,0.959862353,100,118340,tt2015381,Guardians of the Galaxy,53.291601,Guardians of the Galaxy,2014
3176,15000000,25442958,Ex Machina,24.04.2015 00:00,108,7.7,355666,2014,1,0.6961972,70,264660,tt0470752,Ex Machina,14.14078,Ex Machina,2015
3177,61000000,167767189,Gone Girl,3.10.2014 00:00,149,8.1,660194,2014,1,1.750281787,180,210577,tt2267998,Gone Girl,154.801009,Gone Girl,2014
3178,20000000,43037835,John Wick,24.10.2014 00:00,101,7.3,355140,2014,1,1.15189175,120,245891,tt2911666,John Wick,183.870374,John Wick,2014
3179,25000000,59100318,The Grand Budapest Hotel,28.03.2014 00:00,99,8.1,550331,2014,1,1.36401272,140,120467,tt2278388,The Grand Budapest Hotel,14.442048,The Grand Budapest Hotel,2014
3180,34000000,102427862,The Maze Runner,19.09.2014 00:00,113,6.8,344991,2014,1,2.012584176,200,198663,tt1790864,The Maze Runner,76.93789,The Maze Runner,2014
3181,6500000,84273813,Annabelle,3.10.2014 00:00,99,5.4,99635,2014,1,11.965202,1200,250546,tt3322940,Annabelle,23.242452,Annabelle,2014
3182,2000000,14673301,It Follows,27.03.2015 00:00,100,6.9,147224,2014,1,6.3366505,630,270303,tt3235888,It Follows,20.359336,It Follows,2015
3183,85000000,150947895,Divergent,21.03.2014 00:00,139,6.7,370154,2014,1,0.775857588,80,157350,tt1840309,Divergent,21.572585,Divergent,2014
3184,14000000,91125683,The Imitation Game,25.12.2014 00:00,114,8,547832,2014,1,5.508977357,550,205596,tt2084970,The Imitation Game,31.59594,The Imitation Game,2014
3185,170000000,208545589,Dawn of the Planet of the Apes,11.07.2014 00:00,130,7.6,355042,2014,1,0.226738759,20,119450,tt2103281,Dawn of the Planet of the Apes,75.385211,Dawn of the Planet of the Apes,2014
3186,178000000,100206256,Edge of Tomorrow,6.06.2014 00:00,113,7.9,486882,2014,0,-0.437043506,-40,137113,tt1631867,Edge of Tomorrow,31.982986,Edge of Tomorrow,2014
3187,55000000,101530738,The Equalizer,26.09.2014 00:00,132,7.2,254915,2014,1,0.846013418,80,156022,tt0455944,The Equalizer,17.618057,The Equalizer,2014
3188,210000000,245439076,Transformers: Age of Extinction,27.06.2014 00:00,165,5.7,263822,2014,1,0.168757505,20,91314,tt2109248,Transformers: Age of Extinction,18.495599,Transformers: Age of Extinction,2014
3189,50000000,191719337,22 Jump Street,13.06.2014 00:00,112,7.1,288814,2014,1,2.83438674,280,187017,tt2294449,22 Jump Street,10.901496,22 Jump Street,2014
3190,12000000,124872350,The Fault in Our Stars,6.06.2014 00:00,126,7.8,280217,2014,1,9.406029167,940,222935,tt2582846,The Fault in Our Stars,16.274653,The Fault in Our Stars,2014
3191,8500000,32381218,Nightcrawler,31.10.2014 00:00,118,7.9,347271,2014,1,2.809555059,280,242582,tt2872718,Nightcrawler,21.277073,Nightcrawler,2014
3192,200000000,233921534,X-Men: Days of Future Past,23.05.2014 00:00,132,8,565997,2014,1,0.16960767,20,127585,tt1877832,X-Men: Days of Future Past,26.058586,X-Men: Days of Future Past,2014
3193,2000000,924279,The Babadook,28.11.2014 00:00,93,6.8,141407,2014,0,-0.5378605,-50,242224,tt2321549,The Babadook,8.832788,The Babadook,2014
3194,58800000,350126372,American Sniper,16.01.2015 00:00,133,7.3,362949,2014,1,4.954530136,500,190859,tt2179136,American Sniper,19.228561,American Sniper,2015
3195,170000000,259766572,Captain America: The Winter Soldier,4.04.2014 00:00,136,7.8,559974,2014,1,0.528038659,50,100402,tt1843866,Captain America: The Winter Soldier,18.717704,Captain America: The Winter Soldier,2014
3196,60000000,257760692,The Lego Movie,7.02.2014 00:00,100,7.8,274608,2014,1,3.296011533,330,137106,tt1490017,The Lego Movie,16.418133,The Lego Movie,2014
3197,200000000,202853933,The Amazing Spider-Man 2,2.05.2014 00:00,142,6.7,352313,2014,1,0.014269665,0,102382,tt1872181,The Amazing Spider-Man 2,26.23687,The Amazing Spider-Man 2,2014
3198,165000000,222527828,Big Hero 6,7.11.2014 00:00,102,7.8,320396,2014,1,0.348653503,30,177572,tt2245084,Big Hero 6,213.849907,Big Hero 6,2014
3199,180000000,241410378,Maleficent,30.05.2014 00:00,97,7,275137,2014,1,0.341168767,30,102651,tt1587310,Maleficent,19.467404,Maleficent,2014
3200,250000000,255119788,The Hobbit: The Battle of the Five Armies,17.12.2014 00:00,144,7.4,396797,2014,1,0.020479152,0,122917,tt2310332,The Hobbit: The Battle of the Five Armies,31.718977,The Hobbit: The Battle of the Five Armies,2014
3201,125000000,337135885,The Hunger Games: Mockingjay - Part 1,21.11.2014 00:00,123,6.7,341715,2014,1,1.69708708,170,131631,tt1951265,The Hunger Games: Mockingjay - Part 1,147.098006,The Hunger Games: Mockingjay - Part 1,2014
3202,90000000,39322544,The Expendables 3,15.08.2014 00:00,126,6.1,141488,2014,0,-0.563082844,-60,138103,tt2333784,The Expendables 3,14.753545,The Expendables 3,2014
3203,3300000,3107072,Relatos salvajes,4.12.2014 00:00,122,8.1,118272,2014,0,-0.05846303,-10,265195,tt3011894,Relatos salvajes,8.764888,Wild Tales,2014
3204,110000000,106580051,300: Rise of an Empire,7.03.2014 00:00,102,6.2,242932,2014,0,-0.031090445,0,53182,tt1253863,300: Rise of an Empire,12.904677,300: Rise of an Empire,2014
3205,8000000,1410915,99 Homes,9.10.2015 00:00,112,7.1,22416,2014,0,-0.823635625,-80,283235,tt2891174,99 Homes,6.60913,99 Homes,2015
3206,11000000,30640336,Chef,30.05.2014 00:00,114,7.3,156375,2014,1,1.785485091,180,212778,tt2883512,Chef,8.720309,Chef,2014
3207,140000000,65014513,Exodus: Gods and Kings,12.12.2014 00:00,150,6,140323,2014,0,-0.535610621,-50,147441,tt1528100,Exodus: Gods and Kings,16.320249,Exodus: Gods and Kings,2014
3208,40000000,43139300,A Million Ways to Die in the West,30.05.2014 00:00,116,6.1,147947,2014,1,0.0784825,10,188161,tt2557490,A Million Ways to Die in the West,10.38391,A Million Ways to Die in the West,2014
3209,65000000,13757804,Sin City: A Dame to Kill For,22.08.2014 00:00,102,6.5,126091,2014,0,-0.788341477,-80,189,tt0458481,Sin City: A Dame to Kill For,20.623642,Sin City: A Dame to Kill For,2014
3210,70000000,56280355,Dracula Untold,10.10.2014 00:00,92,6.3,152210,2014,0,-0.195994929,-20,49017,tt0829150,Dracula Untold,16.316318,Dracula Untold,2014
3211,65000000,115637895,Unbroken,25.12.2014 00:00,137,7.2,117590,2014,1,0.779044538,80,227306,tt1809398,Unbroken,10.543955,Unbroken,2014
3212,95000000,17223265,Seventh Son,6.02.2015 00:00,102,5.5,61441,2014,0,-0.818702474,-80,68737,tt1121096,Seventh Son,15.297821,Seventh Son,2015
3213,1000000,31537320,Unfriended,17.04.2015 00:00,83,5.6,52922,2014,1,30.53732,3050,277685,tt3713166,Unfriended,10.07817,Unfriended,2015
3214,40000000,46294610,Blended,23.05.2014 00:00,117,6.5,96218,2014,1,0.15736525,20,232672,tt1086772,Blended,10.395472,Blended,2014
3215,26000000,26761283,The Best of Me,17.10.2014 00:00,118,6.7,51322,2014,1,0.029280115,0,239571,tt1972779,The Best of Me,8.196975,The Best of Me,2014
3216,4000000,25379975,Boyhood,15.08.2014 00:00,165,7.9,293068,2014,1,5.34499375,530,85350,tt1065073,Boyhood,6.430591,Boyhood,2014
3217,40000000,38543473,Sex Tape,18.07.2014 00:00,94,5.1,92074,2014,0,-0.036413175,0,225886,tt1956620,Sex Tape,27.470696,Sex Tape,2014
3218,20000000,8110975,Inherent Vice,9.01.2015 00:00,148,6.7,72027,2014,0,-0.59445125,-60,171274,tt1791528,Inherent Vice,13.52638,Inherent Vice,2015
3219,60000000,50577412,Jack Ryan: Shadow Recruit,17.01.2014 00:00,105,6.2,105471,2014,0,-0.157043133,-20,137094,tt1205537,Jack Ryan: Shadow Recruit,11.234862,Jack Ryan: Shadow Recruit,2014
3220,66000000,43577636,Need for Speed,14.03.2014 00:00,132,6.5,145738,2014,0,-0.339732788,-30,136797,tt2369135,Need for Speed,18.271383,Need for Speed,2014
3221,127000000,113746621,Night at the Museum: Secret of the Tomb,19.12.2014 00:00,98,6.2,78239,2014,0,-0.104357315,-10,181533,tt2692250,Night at the Museum: Secret of the Tomb,19.539436,Night at the Museum: Secret of the Tomb,2014
3222,12600000,10724389,The Drop,12.09.2014 00:00,106,7.1,119833,2014,0,-0.148858016,-10,154400,tt1600196,The Drop,11.695036,The Drop,2014
3223,11000000,50474843,If I Stay,22.08.2014 00:00,107,6.8,95609,2014,1,3.588622091,360,249164,tt1355630,If I Stay,9.659244,If I Stay,2014
3224,145000000,177002924,How to Train Your Dragon 2,13.06.2014 00:00,102,7.8,243596,2014,1,0.220709821,20,82702,tt1646971,How to Train Your Dragon 2,12.256689,How to Train Your Dragon 2,2014
3225,5000000,322600,The Guest,5.09.2014 00:00,100,6.7,73747,2014,0,-0.93548,-90,241848,tt2980592,The Guest,6.441964,The Guest,2014
3226,70000000,18848538,The Legend of Hercules,10.01.2014 00:00,100,4.2,47597,2014,0,-0.730735171,-70,188207,tt1043726,The Legend of Hercules,6.599539,The Legend of Hercules,2014
3227,30000000,7791146,Vampire Academy,7.02.2014 00:00,104,5.6,45199,2014,0,-0.740295133,-70,203739,tt1686821,Vampire Academy,12.227198,Vampire Academy,2014
3228,100000000,23022309,Transcendence,18.04.2014 00:00,119,6.3,189106,2014,0,-0.76977691,-80,157353,tt2209764,Transcendence,9.730176,Transcendence,2014
3229,24000000,12096300,Foxcatcher,16.01.2015 00:00,134,7,117034,2014,0,-0.4959875,-50,87492,tt1100089,Foxcatcher,8.10357,Foxcatcher,2015
3230,13000000,44134898,St. Vincent,24.10.2014 00:00,102,7.3,82653,2014,1,2.394992154,240,239563,tt2170593,St. Vincent,13.655752,St. Vincent,2014
3231,8000000,26049082,That Awkward Moment,31.01.2014 00:00,94,6.2,83613,2014,1,2.25613525,229,225565,tt1800246,That Awkward Moment,8.060403,That Awkward Moment,2014
3232,10000000,14479776,Big Eyes,25.12.2014 00:00,106,7,66972,2014,1,0.4479776,40,87093,tt1126590,Big Eyes,7.412826,Big Eyes,2014
3233,50000000,47119388,The Judge,10.10.2014 00:00,141,7.4,150371,2014,0,-0.05761224,-10,205587,tt1872194,The Judge,17.887943,The Judge,2014
3234,35000000,86208010,Dumb and Dumber To,14.11.2014 00:00,109,5.7,107048,2014,1,1.463086,150,100042,tt2096672,Dumb and Dumber To,15.402597,Dumb and Dumber To,2014
3235,5000000,21197315,"As Above, So Below",29.08.2014 00:00,93,6.2,57343,2014,1,3.239463,320,256274,tt2870612,"As Above, So Below",10.846585,"As Above, So Below",2014
3236,17000000,82390774,Let's Be Cops,13.08.2014 00:00,104,6.5,114845,2014,1,3.846516118,380,193893,tt1924435,Let's Be Cops,15.962793,Let's Be Cops,2014
3237,42000000,54445357,Horrible Bosses 2,26.11.2014 00:00,108,6.3,129349,2014,1,0.296318024,30,227159,tt2170439,Horrible Bosses 2,20.903362,Horrible Bosses 2,2014
3238,20000000,5740310,A Most Violent Year,30.01.2015 00:00,125,7,52607,2014,0,-0.7129845,-70,241239,tt2937898,A Most Violent Year,17.187708,A Most Violent Year,2015
3239,19800000,34290142,This Is Where I Leave You,19.09.2014 00:00,103,6.6,59852,2014,1,0.731825354,70,239678,tt1371150,This Is Where I Leave You,11.313659,This Is Where I Leave You,2014
3240,60000000,22451,Winter's Tale,14.02.2014 00:00,118,6.2,45005,2014,0,-0.999625817,-100,137321,tt1837709,Winter's Tale,7.363527,Winter's Tale,2014
3241,22000000,2963012,Before I Go to Sleep,31.10.2014 00:00,92,6.3,56415,2014,0,-0.865317636,-90,204922,tt1726592,Before I Go to Sleep,14.921298,Before I Go to Sleep,2014
3242,16800000,10506939,Magic in the Moonlight,15.08.2014 00:00,97,6.6,53136,2014,0,-0.374586964,-40,229297,tt2870756,Magic in the Moonlight,6.626077,Magic in the Moonlight,2014
3243,28000000,30697999,3 Days to Kill,21.02.2014 00:00,117,6.2,75138,2014,1,0.096357107,10,192102,tt2172934,3 Days to Kill,17.861119,3 Days to Kill,2014
3244,22000000,54240821,The Hundred-Foot Journey,8.08.2014 00:00,122,7.3,61319,2014,1,1.465491864,150,228194,tt2980648,The Hundred-Foot Journey,14.466789,The Hundred-Foot Journey,2014
3245,28000000,26307600,A Walk Among the Tombstones,19.09.2014 00:00,114,6.5,95753,2014,0,-0.060442857,-10,169917,tt0365907,A Walk Among the Tombstones,14.914924,A Walk Among the Tombstones,2014
3246,5000000,18754371,Still Alice,20.02.2015 00:00,101,7.5,101773,2014,1,2.7508742,280,284293,tt3316960,Still Alice,8.823253,Still Alice,2015
3247,70000000,78031620,The Monuments Men,7.02.2014 00:00,118,6.1,109977,2014,1,0.114737429,10,152760,tt2177771,The Monuments Men,11.132411,The Monuments Men,2014
3248,55000000,76223578,Paddington,16.01.2015 00:00,95,7.2,56480,2014,1,0.385883236,40,116149,tt1109624,Paddington,15.686837,Paddington,2015
3249,5000000,50856010,Ouija,24.10.2014 00:00,89,4.5,39099,2014,1,9.171202,919,242512,tt1204977,Ouija,13.288564,Ouija,2014
3250,65000000,19075290,"I, Frankenstein",24.01.2014 00:00,92,5.1,70705,2014,0,-0.706534,-70,100241,tt1418377,"I, Frankenstein",9.415817,"I, Frankenstein",2014
3251,20000000,52076908,Selma,9.01.2015 00:00,128,7.5,69760,2014,1,1.6038454,160,273895,tt1020072,Selma,7.107071,Selma,2015
3252,16000000,2428883,The Homesman,18.05.2014 00:00,122,6.6,24489,2014,0,-0.848194813,-80,264656,tt2398231,The Homesman,7.375146,The Homesman,2014
3253,19000000,2436062,Pawn Sacrifice,25.09.2015 00:00,115,7,29268,2014,0,-0.871786211,-90,245698,tt1596345,Pawn Sacrifice,7.399209,Pawn Sacrifice,2015
3254,15000000,17237244,A Most Wanted Man,1.08.2014 00:00,122,6.8,62647,2014,1,0.1491496,10,157849,tt1972571,A Most Wanted Man,10.432407,A Most Wanted Man,2014
3255,10000000,12547189,Love & Mercy,19.06.2015 00:00,121,7.4,28639,2014,1,0.2547189,30,271714,tt0903657,Love & Mercy,10.444048,Love & Mercy,2015
3256,132000000,83348920,Penguins of Madagascar,26.11.2014 00:00,92,6.7,66287,2014,0,-0.368568788,-40,270946,tt1911658,Penguins of Madagascar,22.201607,Penguins of Madagascar,2014
3257,5000000,2450846,Kill the Messenger,10.04.2015 00:00,112,7,36607,2014,0,-0.5098308,-50,245916,tt1216491,Kill the Messenger,13.524048,Kill the Messenger,2015
3258,25000000,28831145,Draft Day,11.04.2014 00:00,110,6.8,43430,2014,1,0.1532458,20,200505,tt2223990,Draft Day,5.596449,Draft Day,2014
3259,100000,511635,The One I Love,8.08.2014 00:00,91,7.1,27078,2014,1,4.11635,409,242090,tt2756032,The One I Love,5.34697,The One I Love,2014
3260,16000000,461162,"Men, Women & Children",17.10.2014 00:00,119,6.7,25383,2014,0,-0.971177375,-100,243684,tt3179568,"Men, Women & Children",6.785735,"Men, Women & Children",2014
3261,10000000,7574066,While We're Young,17.04.2015 00:00,97,6.3,35437,2014,0,-0.2425934,-20,252512,tt1791682,While We're Young,9.42755,While We're Young,2015
3262,2000000,60755732,God's Not Dead,21.03.2014 00:00,100,4.8,34760,2014,1,29.377866,2940,249660,tt2528814,God's Not Dead,6.097499,God's Not Dead,2014
3263,45000000,14904384,Step Up All In,8.08.2014 00:00,112,6,27883,2014,0,-0.668791467,-70,243683,tt2626350,Step Up All In,8.588926,Step Up All In,2014
3264,145000000,111506430,Mr. Peabody & Sherman,7.03.2014 00:00,92,6.8,52421,2014,0,-0.230990138,-20,82703,tt0864835,Mr. Peabody & Sherman,9.493838,Mr. Peabody & Sherman,2014
3265,6000000,3319109,Veronica Mars,13.03.2014 00:00,107,6.8,44057,2014,0,-0.446815167,-40,177494,tt2771372,Veronica Mars,7.510159,Veronica Mars,2014
3266,28000000,66954149,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",10.10.2014 00:00,81,6.2,33226,2014,1,1.391219607,140,218778,tt1698641,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",7.861004,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014
3267,15000000,24984868,The November Man,27.08.2014 00:00,108,6.3,54875,2014,1,0.665657867,70,254904,tt2402157,The November Man,13.310556,The November Man,2014
3268,2000000,43282,Lost River,10.04.2015 00:00,95,5.8,13654,2014,0,-0.978359,-100,167810,tt2366608,Lost River,6.640704,Lost River,2015
3269,103000000,131538435,Rio 2,11.04.2014 00:00,101,6.3,64550,2014,1,0.277072184,30,172385,tt2357291,Rio 2,8.18534,Rio 2,2014
3270,40000000,47034272,Jersey Boys,20.06.2014 00:00,134,6.8,27637,2014,1,0.1758568,20,209451,tt1742044,Jersey Boys,6.447072,Jersey Boys,2014
3271,6000000,3588432,Wish I Was Here,25.07.2014 00:00,106,6.7,32275,2014,0,-0.401928,-40,231576,tt2870708,Wish I Was Here,6.149295,Wish I Was Here,2014
3272,20000000,84525432,Tammy,2.07.2014 00:00,97,4.9,40108,2014,1,3.2262716,320,226486,tt2103254,Tammy,7.359522,Tammy,2014
3273,500000,2783970,Saving Christmas,14.11.2014 00:00,79,1.5,13059,2014,1,4.56794,459,295884,tt4009460,Saving Christmas,1.231644,Saving Christmas,2014
3274,25000000,134938200,Ride Along,17.01.2014 00:00,99,6.2,84906,2014,1,4.397528,440,168530,tt1408253,Ride Along,9.895752,Ride Along,2014
3275,5000000,440338,Laggies,24.10.2014 00:00,99,6.4,34852,2014,0,-0.9119324,-90,244264,tt2034031,Laggies,12.938085,Laggies,2014
3276,60000000,50837305,The Boxtrolls,26.09.2014 00:00,96,6.8,46486,2014,0,-0.152711583,-20,170687,tt0787474,The Boxtrolls,11.563909,The Boxtrolls,2014
3277,2400000,80315,Life After Beth,15.07.2014 00:00,89,5.6,15603,2014,0,-0.966535417,-100,244566,tt2581244,Life After Beth,5.486893,Life After Beth,2014
3278,7000000,14618727,Beyond the Lights,14.11.2014 00:00,116,6.9,12718,2014,1,1.088389571,110,241771,tt3125324,Beyond the Lights,6.293515,Beyond the Lights,2014
3279,12000000,25277561,Top Five,12.12.2014 00:00,102,6.4,23426,2014,1,1.106463417,110,284296,tt2784678,Top Five,7.355355,Top Five,2014
3280,25000000,36447959,Million Dollar Arm,16.05.2014 00:00,124,7,38459,2014,1,0.45791836,50,198185,tt1647668,Million Dollar Arm,9.453942,Million Dollar Arm,2014
3281,1000000,9837,Camp X-Ray,17.10.2014 00:00,117,7,33542,2014,0,-0.990163,-100,244506,tt2994190,Camp X-Ray,11.153327,Camp X-Ray,2014
3282,18000000,15155772,And So It Goes,25.07.2014 00:00,94,5.8,10327,2014,0,-0.158012667,-20,253235,tt2465146,And So It Goes,7.69684,And So It Goes,2014
3283,8500000,1109199,The Rover,20.06.2014 00:00,103,6.4,36879,2014,0,-0.869506,-90,157845,tt2345737,The Rover,6.561373,The Rover,2014
3284,5000000,10429707,Moms' Night Out,9.05.2014 00:00,98,5.4,11445,2014,1,1.0859414,110,252680,tt3014666,Moms' Night Out,6.127302,Moms' Night Out,2014
3285,24000000,65182182,Think Like a Man Too,20.06.2014 00:00,106,5.8,16706,2014,1,1.71592425,170,184098,tt2239832,Think Like a Man Too,7.576924,Think Like a Man Too,2014
3286,12500000,48637684,About Last Night,14.02.2014 00:00,100,6.1,18519,2014,1,2.89101472,290,222899,tt1826590,About Last Night,9.543004,About Last Night,2014
3287,1000000,32630,The Duke of Burgundy,23.01.2015 00:00,104,6.6,8925,2014,0,-0.96737,-100,250225,tt2570858,The Duke of Burgundy,6.509546,The Duke of Burgundy,2015
3288,5000000,5565,Kid Cannabis,18.04.2014 00:00,110,6.4,8218,2014,0,-0.998887,-100,212231,tt0780548,Kid Cannabis,4.718862,Kid Cannabis,2014
3289,15000000,26496583,The Woman in Black 2: Angel of Death,2.01.2015 00:00,98,4.9,22255,2014,1,0.766438867,80,288158,tt2339741,The Woman in Black 2: Angel of Death,6.942139,The Woman in Black 2: Angel of Death,2015
